time,timestamp,ax,ay,az,mag,time1
15:45:35.180,177995,-0.96,-0.46,-0.11,10.68,17751
15:45:35.217,178005,-0.96,-0.44,-0.06,10.56,17752
15:45:35.217,178015,-0.95,-0.43,-0.01,10.42,17753
15:45:35.218,178025,-0.93,-0.46,0.01,10.41,17754
15:45:35.220,178035,-0.94,-0.46,0.05,10.48,17755
15:45:35.238,178045,-0.92,-0.46,-0.02,10.30,17756
15:45:35.239,178055,-0.92,-0.46,-0.06,10.27,17757
15:45:35.255,178065,-0.92,-0.44,-0.11,10.31,17758
15:45:35.258,178075,-0.97,-0.43,-0.17,10.70,17759
15:45:35.267,178085,-1.02,-0.41,-0.22,11.21,17760
15:45:35.279,178095,-1.07,-0.40,-0.26,11.73,17761
15:45:35.297,178105,-1.08,-0.41,-0.27,11.86,17762
15:45:35.297,178115,-1.10,-0.43,-0.25,12.08,17763
15:45:35.307,178125,-1.21,-0.38,-0.13,12.76,17764
15:45:35.322,178135,-1.21,-0.48,-0.12,13.10,17765
15:45:35.332,178145,-1.05,-0.68,-0.11,12.60,17766
15:45:35.339,178155,-0.97,-0.53,-0.04,11.06,17767
15:45:35.349,178165,-0.90,-0.39,0.07,9.84,17768
15:45:35.359,178175,-0.95,-0.38,0.22,10.43,17769
15:45:35.368,178185,-1.02,-0.42,0.25,11.32,17770
15:45:35.382,178195,-0.90,-0.47,0.19,10.30,17771
15:45:35.387,178205,-0.83,-0.60,0.02,10.22,17772
15:45:35.398,178215,-0.82,-0.72,0.06,10.90,17773
15:45:35.415,178225,-0.81,-0.80,-0.03,11.39,17774
15:45:35.417,178235,-0.79,-0.84,-0.13,11.58,17775
15:45:35.431,178245,-0.78,-0.91,-0.23,12.25,17776
15:45:35.440,178255,-0.81,-0.89,-0.27,12.38,17777
15:45:35.447,178265,-0.89,-0.95,-0.25,13.29,17778
15:45:35.460,178275,-0.93,-0.92,-0.25,13.37,17779
15:45:35.467,178285,-0.94,-0.87,-0.26,13.09,17780
15:45:35.477,178295,-0.93,-0.75,-0.36,12.47,17781
15:45:35.495,178305,-1.03,-0.49,-0.52,12.56,17782
15:45:35.497,178315,-1.09,-0.29,-0.83,14.03,17783
15:45:35.512,178325,-1.15,-0.20,-0.85,14.41,17784
15:45:35.517,178335,-1.06,-0.16,-1.04,14.96,17785
15:45:35.535,178345,-1.16,-0.14,-1.25,17.14,17786
15:45:35.539,178355,-1.37,-0.15,-1.35,19.32,17787
15:45:35.548,178365,-1.42,-0.24,-1.26,19.13,17788
15:45:35.565,178375,-1.12,-0.28,-1.18,16.53,17789
15:45:35.567,178385,-0.90,-0.18,-1.00,13.60,17790
15:45:35.586,178395,-0.75,-0.25,-1.21,14.48,17791
15:45:35.588,178405,-0.70,-0.22,-0.96,12.07,17792
15:45:35.597,178415,-0.81,-0.24,-0.98,12.91,17793
15:45:35.615,178425,-0.76,-0.11,-1.06,13.13,17794
15:45:35.616,178435,-0.88,-0.06,-1.18,14.72,17795
15:45:35.627,178445,-0.96,-0.07,-1.18,15.20,17796
15:45:35.638,178455,-0.95,-0.09,-1.21,15.40,17797
15:45:35.691,178465,-0.90,-0.10,-1.18,14.82,17798
15:45:35.691,178475,-0.84,-0.16,-1.19,14.62,17799
15:45:35.691,178485,-0.78,-0.12,-1.20,14.38,17800
15:45:35.692,178495,-0.72,-0.16,-1.23,14.32,17801
15:45:35.694,178505,-0.68,-0.16,-1.18,13.71,17802
15:45:35.730,178515,-0.65,-0.15,-1.20,13.72,17803
15:45:35.731,178525,-0.73,-0.13,-1.24,14.45,17804
15:45:35.732,178535,-0.81,-0.09,-1.24,14.82,17805
15:45:35.733,178545,-0.86,-0.01,-1.25,15.14,17806
15:45:35.769,178555,-0.85,0.02,-1.23,14.95,17807
15:45:35.770,178565,-0.87,0.05,-1.18,14.72,17808
15:45:35.771,178575,-0.86,0.02,-1.10,13.95,17809
15:45:35.773,178585,-0.83,-0.10,-0.99,12.93,17810
15:45:35.811,178595,-0.81,-0.32,-0.89,12.44,17811
15:45:35.814,178605,-0.78,-0.54,-0.82,12.51,17812
15:45:35.855,178615,-0.70,-0.67,-0.68,11.84,17813
15:45:35.855,178625,-0.71,-0.68,-0.73,12.21,17814
15:45:35.855,178635,-0.69,-0.43,-0.44,9.27,17815
15:45:35.855,178645,-0.77,-0.06,-0.42,8.83,17816
15:45:35.892,178655,-0.82,0.19,-0.45,9.55,17817
15:45:35.892,178665,-0.90,-0.08,-0.55,10.56,17818
15:45:35.894,178675,-1.05,-0.50,-0.43,12.42,17819
15:45:35.896,178685,-1.24,-1.17,-0.38,17.45,17820
15:45:35.896,178695,-1.36,-1.20,-0.29,18.33,17821
15:45:35.896,178705,-0.92,-0.61,-0.38,11.70,17822
15:45:35.898,178715,-0.66,-0.43,0.17,8.09,17823
15:45:35.908,178725,-0.63,-0.66,-0.38,9.89,17824
15:45:35.918,178735,-0.69,-0.82,-0.52,11.85,17825
15:45:35.933,178745,-0.81,-0.84,-0.52,12.71,17826
15:45:35.938,178755,-1.04,-0.80,-0.54,14.16,17827
15:45:35.957,178765,-1.35,-0.10,-0.15,13.61,17828
15:45:35.959,178775,-1.07,-0.30,-0.31,11.59,17829
15:45:35.968,178785,-1.02,-0.40,-0.33,11.40,17830
15:45:35.978,178795,-0.96,-0.50,-0.32,11.29,17831
15:45:35.994,178805,-0.95,-0.56,-0.31,11.50,17832
15:45:35.999,178815,-0.78,-0.42,-0.29,9.29,17833
15:45:36.016,178825,-0.91,-0.57,-0.21,10.91,17834
15:45:36.019,178835,-0.93,-0.58,-0.22,11.18,17835
15:45:36.061,178845,-0.86,-0.57,-0.12,10.35,17836
15:45:36.061,178855,-0.85,-0.58,-0.10,10.30,17837
15:45:36.063,178865,-0.84,-0.59,-0.05,10.31,17838
15:45:36.064,178875,-0.86,-0.57,-0.02,10.28,17839
15:45:36.083,178885,-0.90,-0.55,-0.01,10.58,17840
15:45:36.085,178895,-0.93,-0.53,-0.03,10.76,17841
15:45:36.112,178905,-0.93,-0.51,-0.07,10.61,17842
15:45:36.121,178915,-0.93,-0.52,-0.10,10.70,17843
15:45:36.122,178925,-0.92,-0.53,-0.13,10.68,17844
15:45:36.123,178935,-0.92,-0.55,-0.16,10.80,17845
15:45:36.128,178945,-0.92,-0.58,-0.20,11.03,17846
15:45:36.138,178955,-0.92,-0.57,-0.22,11.03,17847
15:45:36.149,178965,-0.92,-0.55,-0.24,11.02,17848
15:45:36.158,178975,-0.96,-0.54,-0.27,11.30,17849
15:45:36.168,178985,-0.96,-0.55,-0.28,11.43,17850
15:45:36.183,178995,-0.96,-0.53,-0.29,11.33,17851
15:45:36.189,179005,-0.95,-0.55,-0.31,11.42,17852
15:45:36.199,179015,-0.94,-0.54,-0.32,11.28,17853
15:45:36.214,179025,-0.94,-0.54,-0.32,11.26,17854
15:45:36.218,179035,-0.95,-0.53,-0.33,11.36,17855
15:45:36.235,179045,-0.96,-0.53,-0.33,11.39,17856
15:45:36.237,179055,-0.97,-0.51,-0.32,11.39,17857
15:45:36.249,179065,-0.97,-0.51,-0.32,11.37,17858
15:45:36.262,179075,-0.98,-0.52,-0.31,11.50,17859
15:45:36.267,179085,-0.97,-0.51,-0.31,11.37,17860
15:45:36.283,179095,-0.97,-0.51,-0.31,11.38,17861
15:45:36.288,179105,-0.97,-0.51,-0.31,11.35,17862
