timestamp,time,ax,ay,az,mag,time2
16:34:24.130,9295,-0.91,-0.54,-0.03,10.56,881
16:34:24.131,9305,-0.91,-0.53,-0.04,10.56,882
16:34:24.147,9315,-0.90,-0.54,-0.04,10.53,883
16:34:24.152,9325,-0.91,-0.54,-0.03,10.59,884
16:34:24.163,9335,-0.91,-0.54,-0.04,10.56,885
16:34:24.173,9345,-0.91,-0.54,-0.03,10.60,886
16:34:24.185,9355,-0.91,-0.54,-0.03,10.59,887
16:34:24.193,9365,-0.91,-0.54,-0.04,10.63,888
16:34:24.200,9375,-0.90,-0.54,-0.03,10.54,889
16:34:24.210,9385,-0.91,-0.55,-0.03,10.60,890
16:34:24.221,9395,-0.91,-0.54,-0.03,10.56,891
16:34:24.230,9405,-0.91,-0.54,-0.03,10.56,892
16:34:24.242,9415,-0.91,-0.54,-0.03,10.58,893
16:34:24.250,9425,-0.91,-0.54,-0.03,10.62,894
16:34:24.261,9435,-0.91,-0.54,-0.04,10.62,895
16:34:24.271,9445,-0.91,-0.55,-0.02,10.57,896
16:34:24.282,9455,-0.91,-0.55,-0.03,10.58,897
16:34:24.292,9465,-0.91,-0.55,-0.03,10.60,898
16:34:24.346,9475,-0.90,-0.54,-0.02,10.50,899
16:34:24.347,9485,-0.90,-0.55,-0.03,10.55,900
16:34:24.347,9495,-0.90,-0.55,-0.03,10.56,901
16:34:24.349,9505,-0.90,-0.55,-0.04,10.54,902
16:34:24.351,9515,-0.90,-0.54,-0.02,10.44,903
16:34:24.383,9525,-0.90,-0.54,-0.02,10.51,904
16:34:24.383,9535,-0.91,-0.54,-0.03,10.62,905
16:34:24.387,9545,-0.91,-0.55,-0.04,10.60,906
16:34:24.388,9555,-0.90,-0.56,-0.03,10.62,907
16:34:24.426,9565,-0.90,-0.53,-0.03,10.51,908
16:34:24.426,9575,-0.92,-0.52,-0.03,10.56,909
16:34:24.431,9585,-0.92,-0.51,-0.01,10.56,910
16:34:24.466,9595,-0.93,-0.52,-0.02,10.67,911
16:34:24.466,9605,-0.91,-0.53,-0.03,10.50,912
16:34:24.534,9615,-0.91,-0.55,-0.03,10.60,913
16:34:24.549,9625,-0.90,-0.56,-0.04,10.57,914
16:34:24.550,9635,-0.89,-0.54,-0.04,10.43,915
16:34:24.618,9645,-0.91,-0.51,-0.03,10.47,916
16:34:24.620,9655,-0.91,-0.53,-0.05,10.51,917
16:34:24.665,9665,-0.91,-0.56,-0.05,10.68,918
16:34:24.668,9675,-0.89,-0.60,-0.06,10.77,919
16:34:24.668,9685,-0.87,-0.62,-0.08,10.71,920
16:34:24.668,9695,-0.87,-0.60,-0.07,10.64,921
16:34:24.668,9705,-0.88,-0.59,-0.07,10.65,922
16:34:24.668,9715,-0.90,-0.58,-0.06,10.73,923
16:34:24.668,9725,-0.91,-0.56,-0.06,10.73,924
16:34:24.692,9735,-0.91,-0.55,-0.05,10.66,925
16:34:24.696,9745,-0.90,-0.55,-0.06,10.58,926
16:34:24.698,9755,-0.90,-0.54,-0.06,10.54,927
16:34:24.699,9765,-0.91,-0.55,-0.04,10.64,928
16:34:24.700,9775,-0.91,-0.54,-0.05,10.60,929
16:34:24.704,9785,-0.91,-0.53,-0.04,10.59,930
16:34:24.704,9795,-0.91,-0.54,-0.05,10.60,931
16:34:24.704,9805,-0.91,-0.54,-0.05,10.64,932
16:34:24.704,9815,-0.90,-0.55,-0.06,10.54,933
16:34:24.704,9825,-0.91,-0.55,-0.05,10.67,934
16:34:24.704,9835,-0.91,-0.55,-0.05,10.63,935
16:34:24.704,9845,-0.91,-0.55,-0.04,10.66,936
16:34:24.704,9855,-0.92,-0.55,-0.04,10.68,937
16:34:24.705,9865,-0.91,-0.54,-0.04,10.57,938
16:34:24.706,9875,-0.91,-0.54,-0.04,10.62,939
16:34:24.710,9885,-0.91,-0.54,-0.04,10.56,940
16:34:24.743,9895,-0.91,-0.54,-0.04,10.58,941
16:34:24.762,9905,-0.91,-0.53,-0.03,10.55,942
16:34:24.785,9915,-0.92,-0.53,-0.03,10.59,943
16:34:24.787,9925,-0.92,-0.51,-0.03,10.49,944
16:34:24.788,9935,-0.93,-0.50,-0.04,10.56,945
16:34:24.790,9945,-0.92,-0.51,-0.04,10.53,946
16:34:24.791,9955,-0.92,-0.51,-0.05,10.59,947
16:34:24.792,9965,-0.92,-0.50,-0.05,10.49,948
16:34:24.805,9975,-0.93,-0.49,-0.05,10.56,949
16:34:24.811,9985,-0.93,-0.50,-0.06,10.63,950
16:34:24.824,9995,-0.92,-0.52,-0.07,10.63,951
16:34:24.830,10005,-0.92,-0.54,-0.09,10.70,952
16:34:24.847,10015,-0.91,-0.53,-0.09,10.56,953
16:34:24.852,10025,-0.93,-0.50,-0.07,10.57,954
16:34:24.870,10035,-0.94,-0.49,-0.08,10.68,955
16:34:24.871,10045,-0.95,-0.50,-0.07,10.79,956
16:34:24.885,10055,-0.94,-0.51,-0.09,10.77,957
16:34:24.890,10065,-0.94,-0.52,-0.10,10.79,958
16:34:24.909,10075,-0.93,-0.51,-0.12,10.66,959
16:34:24.911,10085,-0.93,-0.50,-0.15,10.67,960
16:34:24.921,10095,-0.94,-0.50,-0.17,10.76,961
16:34:24.932,10105,-0.96,-0.50,-0.20,10.97,962
16:34:24.940,10115,-0.96,-0.49,-0.20,11.00,963
16:34:24.951,10125,-0.98,-0.48,-0.22,11.09,964
16:34:24.962,10135,-1.00,-0.46,-0.24,11.32,965
16:34:24.981,10145,-1.03,-0.44,-0.25,11.46,966
16:34:24.990,10155,-1.05,-0.43,-0.27,11.66,967
16:34:24.993,10165,-1.06,-0.45,-0.26,11.77,968
16:34:25.001,10175,-1.03,-0.47,-0.27,11.69,969
16:34:25.036,10185,-1.00,-0.53,-0.24,11.51,970
16:34:25.036,10195,-0.97,-0.56,-0.19,11.34,971
16:34:25.039,10205,-0.95,-0.59,-0.10,11.23,972
16:34:25.089,10215,-0.92,-0.61,-0.06,11.08,973
16:34:25.093,10225,-0.95,-0.61,-0.01,11.28,974
16:34:25.169,10235,-1.04,-0.61,0.00,12.02,975
16:34:25.171,10245,-1.08,-0.58,0.02,12.25,976
16:34:25.173,10255,-1.05,-0.57,0.11,11.99,977
16:34:25.207,10265,-1.00,-0.52,0.16,11.36,978
16:34:25.241,10275,-0.96,-0.46,0.16,10.80,979
16:34:25.242,10285,-0.93,-0.45,0.19,10.44,980
16:34:25.243,10295,-0.89,-0.49,0.22,10.46,981
16:34:25.244,10305,-0.85,-0.55,0.19,10.34,982
16:34:25.250,10315,-0.82,-0.59,0.15,10.22,983
16:34:25.251,10325,-0.80,-0.62,0.13,10.18,984
16:34:25.257,10335,-0.79,-0.64,0.14,10.25,985
16:34:25.257,10345,-0.79,-0.65,0.14,10.32,986
16:34:25.257,10355,-0.78,-0.65,0.14,10.25,987
16:34:25.257,10365,-0.79,-0.63,0.14,10.16,988
16:34:25.257,10375,-0.79,-0.61,0.12,10.06,989
