time,timestamp,ax,ay,az,mag,time2
17:56:54.823,177022,-0.33,0.16,0.69,7.79,17654
17:56:54.824,177032,-0.34,0.17,0.70,7.94,17655
17:56:54.825,177042,-0.36,0.24,0.74,8.55,17656
17:56:54.828,177052,-0.34,0.31,0.70,8.40,17657
17:56:54.828,177062,-0.34,0.35,0.64,8.06,17658
17:56:54.864,177072,-0.34,0.38,0.62,7.98,17659
17:56:54.864,177082,-0.36,0.40,0.59,7.99,17660
17:56:54.866,177092,-0.38,0.47,0.60,8.48,17661
17:56:54.867,177102,-0.42,0.51,0.58,8.81,17662
17:56:54.868,177112,-0.44,0.48,0.59,8.84,17663
17:56:54.906,177122,-0.43,0.27,0.45,6.73,17664
17:56:54.906,177132,-0.55,0.37,0.64,9.20,17665
17:56:54.907,177142,-0.61,0.38,0.61,9.46,17666
17:56:54.908,177152,-0.66,0.37,0.60,9.66,17667
17:56:54.954,177162,-0.69,0.39,0.59,9.81,17668
17:56:54.954,177172,-0.71,0.42,0.56,10.00,17669
17:56:54.955,177182,-0.74,0.47,0.51,10.09,17670
17:56:54.957,177192,-0.78,0.52,0.41,10.23,17671
17:56:54.974,177202,-0.78,0.48,0.37,9.91,17672
17:56:54.987,177212,-0.75,0.48,0.17,9.03,17673
17:56:54.988,177222,-0.77,0.36,0.16,8.68,17674
17:56:54.990,177232,-0.84,0.46,0.17,9.72,17675
17:56:54.998,177242,-0.91,0.36,0.21,9.99,17676
17:56:55.015,177252,-1.00,0.27,0.06,10.36,17677
17:56:55.019,177262,-0.96,0.17,-0.07,9.75,17678
17:56:55.035,177272,-0.81,0.19,-0.20,8.55,17679
17:56:55.039,177282,-0.67,0.30,-0.39,8.32,17680
17:56:55.055,177292,-0.52,0.43,-0.63,9.24,17681
17:56:55.060,177302,-0.53,0.51,-0.68,10.03,17682
17:56:55.069,177312,-0.60,0.37,-0.36,7.89,17683
17:56:55.079,177322,-0.76,0.24,-0.07,7.96,17684
17:56:55.095,177332,-0.80,0.15,0.12,8.19,17685
17:56:55.099,177342,-0.78,0.10,0.25,8.29,17686
17:56:55.112,177352,-0.74,0.11,0.32,8.16,17687
17:56:55.123,177362,-0.90,0.49,0.33,10.79,17688
17:56:55.132,177372,-2.13,1.74,-0.14,27.51,17689
17:56:55.139,177382,-2.13,2.00,-0.48,29.54,17690
17:56:55.156,177392,-1.64,0.99,-0.47,19.77,17691
17:56:55.159,177402,-0.63,0.15,-0.32,7.19,17692
17:56:55.176,177412,-1.22,0.08,-0.35,12.70,17693
17:56:55.180,177422,-1.33,0.04,0.06,13.33,17694
17:56:55.197,177432,-1.16,0.16,0.56,12.93,17695
17:56:55.203,177442,-0.83,0.66,0.53,11.87,17696
17:56:55.214,177452,-0.68,1.12,0.39,13.62,17697
17:56:55.219,177462,-0.55,1.20,0.14,13.25,17698
17:56:55.229,177472,-0.70,0.74,-0.09,10.24,17699
17:56:55.238,177482,-0.89,0.28,-0.10,9.40,17700
17:56:55.250,177492,-0.98,-0.05,-0.08,9.84,17701
17:56:55.259,177502,-1.13,-0.13,0.08,11.41,17702
17:56:55.308,177512,-1.23,-0.03,0.05,12.35,17703
17:56:55.308,177522,-1.12,0.33,0.04,11.68,17704
17:56:55.308,177532,-0.91,0.60,-0.09,10.92,17705
17:56:55.309,177542,-0.83,0.56,-0.07,10.06,17706
17:56:55.323,177552,-0.91,0.43,-0.01,10.05,17707
17:56:55.324,177562,-1.03,0.31,0.04,10.82,17708
17:56:55.336,177572,-1.07,0.27,0.05,11.06,17709
17:56:55.338,177582,-1.06,0.26,0.03,10.92,17710
17:56:55.390,177592,-1.02,0.31,0.01,10.69,17711
17:56:55.392,177602,-1.00,0.38,0.01,10.69,17712
17:56:55.393,177612,-0.97,0.43,-0.03,10.64,17713
17:56:55.393,177622,-1.00,0.42,-0.02,10.83,17714
17:56:55.395,177632,-1.00,0.43,-0.06,10.86,17715
17:56:55.431,177642,-0.98,0.41,-0.09,10.70,17716
17:56:55.432,177652,-0.98,0.36,-0.10,10.49,17717
17:56:55.433,177662,-0.97,0.35,-0.09,10.32,17718
17:56:55.435,177672,-0.96,0.37,-0.06,10.32,17719
17:56:55.473,177682,-0.95,0.40,-0.03,10.31,17720
17:56:55.474,177692,-0.95,0.43,-0.02,10.46,17721
17:56:55.474,177702,-0.95,0.45,0.01,10.49,17722
17:56:55.475,177712,-0.97,0.41,0.04,10.51,17723
17:56:55.513,177722,-0.97,0.42,0.08,10.61,17724
17:56:55.514,177732,-0.94,0.41,0.10,10.31,17725
17:56:55.515,177742,-0.92,0.41,0.12,10.10,17726
17:56:55.517,177752,-0.93,0.41,0.13,10.24,17727
17:56:55.520,177762,-0.95,0.41,0.13,10.42,17728
17:56:55.555,177772,-0.96,0.41,0.14,10.55,17729
17:56:55.561,177782,-0.96,0.41,0.13,10.51,17730
17:56:55.561,177792,-0.96,0.42,0.12,10.56,17731
17:56:55.561,177802,-0.98,0.42,0.11,10.72,17732
17:56:55.570,177812,-1.01,0.34,0.13,10.78,17733
17:56:55.584,177822,-1.02,0.37,0.09,10.87,17734
17:56:55.589,177832,-1.01,0.41,0.12,10.97,17735
17:56:55.599,177842,-0.97,0.43,0.09,10.70,17736
17:56:55.616,177852,-0.98,0.47,0.09,10.91,17737
17:56:55.620,177862,-1.01,0.48,0.09,11.24,17738
17:56:55.631,177872,-1.04,0.44,0.05,11.33,17739
17:56:55.641,177882,-1.03,0.46,0.04,11.33,17740
17:56:55.649,177892,-1.01,0.49,0.01,11.25,17741
17:56:55.658,177902,-1.03,0.47,-0.01,11.34,17742
17:56:55.671,177912,-1.04,0.45,-0.01,11.37,17743
17:56:55.685,177922,-1.05,0.42,-0.03,11.37,17744
17:56:55.689,177932,-1.07,0.40,-0.05,11.48,17745
17:56:55.701,177942,-1.06,0.41,-0.09,11.43,17746
17:56:55.710,177952,-1.02,0.45,-0.12,11.15,17747
17:56:55.720,177962,-1.00,0.44,-0.15,11.00,17748
17:56:55.737,177972,-0.98,0.42,-0.18,10.86,17749
17:56:55.738,177982,-0.99,0.40,-0.18,10.83,17750
17:56:55.755,177992,-1.01,0.41,-0.15,10.97,17751
17:56:55.759,178002,-1.05,0.43,-0.14,11.40,17752
17:56:55.768,178012,-1.08,0.49,-0.13,11.94,17753
17:56:55.782,178022,-1.08,0.55,-0.14,12.17,17754
17:56:55.789,178032,-1.06,0.56,-0.16,12.15,17755
17:56:55.799,178042,-1.08,0.58,-0.17,12.35,17756
17:56:55.810,178052,-1.07,0.65,-0.18,12.64,17757
17:56:55.819,178062,-1.04,0.75,-0.26,13.05,17758
17:56:55.828,178072,-1.04,0.75,-0.29,13.18,17759
17:56:55.838,178082,-1.10,0.76,-0.26,13.57,17760
17:56:55.848,178092,-1.18,0.80,-0.60,15.45,17761
17:56:55.861,178102,-1.19,0.85,-0.75,16.40,17762
17:56:55.871,178112,-1.19,0.73,-0.54,14.96,17763
17:56:55.880,178122,-1.17,0.59,-0.34,13.48,17764
17:56:55.889,178132,-1.22,0.40,-0.01,12.88,17765
17:56:55.901,178142,-1.30,0.30,0.26,13.61,17766
17:56:55.912,178152,-1.30,0.15,0.55,14.19,17767
17:56:55.920,178162,-1.30,0.10,0.95,16.11,17768
17:56:55.930,178172,-1.28,0.01,0.94,15.87,17769
17:56:55.943,178182,-1.34,0.01,0.96,16.47,17770
17:56:55.951,178192,-1.24,0.12,1.16,17.03,17771
17:56:55.963,178202,-0.83,0.36,0.98,13.36,17772
17:56:55.973,178212,-0.59,0.45,0.83,11.13,17773
17:56:55.978,178222,-0.43,0.56,0.80,10.70,17774
17:56:55.988,178232,-0.37,0.80,0.32,9.37,17775
17:56:55.999,178242,-0.40,0.53,0.78,10.25,17776
17:56:56.018,178252,-0.54,0.34,0.67,9.28,17777
17:56:56.019,178262,-0.57,0.14,0.70,9.08,17778
17:56:56.036,178272,-0.52,0.24,0.70,9.02,17779
17:56:56.040,178282,-0.45,0.35,0.72,9.21,17780
17:56:56.051,178292,-0.45,0.33,0.70,8.95,17781
17:56:56.061,178302,-0.44,0.24,0.68,8.49,17782
17:56:56.071,178312,-0.41,0.25,0.72,8.70,17783
17:56:56.078,178322,-0.39,0.25,0.70,8.40,17784
17:56:56.093,178332,-0.37,0.15,0.73,8.28,17785
17:56:56.099,178342,-0.37,0.19,0.69,8.02,17786
17:56:56.109,178352,-0.34,0.24,0.68,7.96,17787
17:56:56.127,178362,-0.33,0.28,0.71,8.28,17788
17:56:56.128,178372,-0.33,0.35,0.66,8.13,17789
17:56:56.162,178382,-0.31,0.37,0.63,7.94,17790
17:56:56.163,178392,-0.31,0.38,0.62,7.93,17791
17:56:56.164,178402,-0.35,0.41,0.62,8.15,17792
17:56:56.202,178412,-0.38,0.43,0.59,8.24,17793
17:56:56.204,178422,-0.43,0.44,0.59,8.55,17794
17:56:56.204,178432,-0.49,0.42,0.63,9.01,17795
17:56:56.205,178442,-0.55,0.42,0.72,9.96,17796
17:56:56.238,178452,-0.59,0.36,0.68,9.69,17797
17:56:56.238,178462,-0.66,0.41,0.66,10.16,17798
17:56:56.239,178472,-0.70,0.41,0.66,10.46,17799
17:56:56.240,178482,-0.73,0.42,0.58,10.19,17800
17:56:56.279,178492,-0.76,0.42,0.52,10.10,17801
17:56:56.279,178502,-0.79,0.40,0.42,9.81,17802
17:56:56.322,178512,-0.83,0.41,0.36,9.96,17803
17:56:56.404,178522,-0.86,0.43,0.29,10.02,17804
17:56:56.404,178532,-0.85,0.43,0.25,9.86,17805
17:56:56.406,178542,-0.85,0.44,0.20,9.81,17806
17:56:56.407,178552,-0.83,0.40,0.15,9.29,17807
17:56:56.408,178562,-0.88,0.31,0.11,9.40,17808
17:56:56.409,178572,-0.85,0.21,-0.04,8.73,17809
17:56:56.410,178582,-0.66,0.23,-0.27,7.53,17810
17:56:56.411,178592,-0.44,0.33,-0.65,8.52,17811
17:56:56.412,178602,-0.29,0.12,-0.84,8.97,17812
17:56:56.416,178612,-0.53,0.47,-0.56,9.04,17813
17:56:56.418,178622,-0.77,0.26,-0.07,8.20,17814
17:56:56.418,178632,-0.87,0.02,0.19,8.93,17815
17:56:56.418,178642,-0.85,-0.12,0.56,10.25,17816
17:56:56.418,178652,-0.79,-0.01,0.46,9.14,17817
17:56:56.419,178662,-1.04,0.55,0.40,12.44,17818
17:56:56.428,178672,-2.13,1.88,-0.23,28.43,17819
17:56:56.438,178682,-1.86,1.86,-0.22,26.42,17820
17:56:56.451,178692,-0.92,0.70,-0.04,11.59,17821
17:56:56.459,178702,-0.62,0.62,-0.37,9.53,17822
17:56:56.469,178712,-1.31,0.27,-0.14,13.47,17823
17:56:56.480,178722,-1.57,0.15,0.46,16.40,17824
17:56:56.489,178732,-1.16,0.39,0.97,15.57,17825
17:56:56.500,178742,-0.64,1.14,0.56,14.20,17826
17:56:56.510,178752,-0.51,1.49,0.37,16.21,17827
17:56:56.524,178762,-0.41,1.20,0.00,12.68,17828
17:56:56.528,178772,-0.82,0.39,-0.11,9.12,17829
17:56:56.541,178782,-1.09,-0.18,-0.23,11.33,17830
17:56:56.548,178792,-1.21,-0.16,-0.31,12.58,17831
17:56:56.562,178802,-1.27,-0.21,-0.07,12.90,17832
17:56:56.570,178812,-1.09,0.23,-0.14,11.22,17833
17:56:56.581,178822,-0.93,0.57,-0.23,11.12,17834
17:56:56.591,178832,-0.87,0.61,-0.24,10.93,17835
17:56:56.715,178842,-0.92,0.42,-0.16,10.22,17836
17:56:56.716,178852,-1.02,0.34,-0.08,10.74,17837
17:56:56.716,178862,-1.05,0.31,-0.07,10.97,17838
17:56:56.716,178872,-1.01,0.30,-0.07,10.59,17839
17:56:56.718,178882,-0.99,0.33,-0.10,10.45,17840
17:56:56.719,178892,-0.99,0.36,-0.10,10.58,17841
17:56:56.721,178902,-1.00,0.35,-0.08,10.65,17842
17:56:56.722,178912,-1.01,0.34,-0.08,10.64,17843
17:56:56.724,178922,-1.00,0.34,-0.06,10.58,17844
17:56:56.726,178932,-1.00,0.35,-0.04,10.60,17845
17:56:56.729,178942,-0.97,0.38,-0.01,10.46,17846
17:56:56.731,178952,-0.96,0.38,0.02,10.32,17847
17:56:56.731,178962,-0.95,0.42,0.07,10.39,17848
17:56:56.731,178972,-0.94,0.46,0.11,10.51,17849
17:56:56.739,178982,-0.95,0.52,0.13,10.87,17850
17:56:56.749,178992,-0.93,0.49,0.14,10.60,17851
17:56:56.763,179002,-0.95,0.44,0.16,10.62,17852
17:56:56.768,179012,-0.96,0.36,0.20,10.50,17853
17:56:56.783,179022,-0.97,0.39,0.24,10.72,17854
17:56:56.788,179032,-0.92,0.31,0.22,9.96,17855
17:56:56.800,179042,-0.96,0.48,0.25,11.01,17856
17:56:56.809,179052,-0.97,0.50,0.23,11.20,17857
17:56:56.819,179062,-0.93,0.46,0.18,10.57,17858
17:56:56.828,179072,-0.92,0.43,0.14,10.28,17859
17:56:56.863,179082,-0.96,0.38,0.10,10.39,17860
17:56:56.867,179092,-0.97,0.40,0.05,10.46,17861
17:56:56.867,179102,-0.99,0.42,0.03,10.76,17862
17:56:56.868,179112,-1.01,0.43,0.05,11.01,17863
17:56:56.908,179122,-0.99,0.47,0.00,10.92,17864
17:56:56.911,179132,-0.98,0.46,0.04,10.82,17865
17:56:56.913,179142,-0.98,0.44,0.03,10.69,17866
17:56:56.947,179152,-0.99,0.43,0.02,10.81,17867
17:56:56.947,179162,-1.00,0.43,0.03,10.91,17868
17:56:56.948,179172,-0.99,0.44,0.01,10.86,17869
17:56:56.950,179182,-1.01,0.39,-0.01,10.85,17870
17:56:56.950,179192,-1.04,0.35,-0.02,10.95,17871
17:56:56.988,179202,-1.05,0.34,-0.05,11.01,17872
17:56:56.988,179212,-1.04,0.38,-0.09,11.13,17873
17:56:56.989,179222,-1.01,0.44,-0.12,11.05,17874
17:56:56.991,179232,-0.95,0.46,-0.13,10.70,17875
17:56:57.028,179242,-0.93,0.45,-0.15,10.44,17876
17:56:57.029,179252,-0.92,0.43,-0.17,10.25,17877
17:56:57.030,179262,-0.94,0.42,-0.14,10.41,17878
17:56:57.031,179272,-0.99,0.46,-0.13,11.04,17879
17:56:57.067,179282,-1.07,0.48,-0.13,11.81,17880
17:56:57.067,179292,-1.12,0.54,-0.13,12.53,17881
17:56:57.068,179302,-1.13,0.63,-0.14,13.03,17882
17:56:57.069,179312,-1.11,0.69,-0.18,13.18,17883
17:56:57.079,179322,-1.09,0.69,-0.23,13.15,17884
17:56:57.097,179332,-1.10,0.69,-0.27,13.24,17885
17:56:57.101,179342,-1.14,0.72,-0.29,13.80,17886
17:56:57.110,179352,-1.19,0.74,-0.62,15.36,17887
17:56:57.121,179362,-1.28,0.78,-0.75,16.83,17888
17:56:57.131,179372,-1.28,0.75,-0.61,16.00,17889
17:56:57.139,179382,-1.27,0.63,-0.33,14.53,17890
17:56:57.149,179392,-1.29,0.49,-0.09,13.80,17891
17:56:57.159,179402,-1.35,0.36,0.26,14.24,17892
17:56:57.169,179412,-1.45,0.28,0.52,15.63,17893
17:56:57.181,179422,-1.35,0.22,0.84,16.07,17894
17:56:57.192,179432,-1.30,0.11,1.07,16.87,17895
17:56:57.202,179442,-1.30,0.01,1.13,17.26,17896
17:56:57.212,179452,-1.26,0.09,1.20,17.46,17897
17:56:57.222,179462,-0.90,0.18,1.10,14.30,17898
17:56:57.229,179472,-0.47,0.46,0.91,11.23,17899
17:56:57.238,179482,-0.55,0.80,0.35,10.32,17900
17:56:57.248,179492,-0.24,0.77,0.55,9.74,17901
17:56:57.259,179502,-0.41,0.53,0.69,9.64,17902
17:56:57.269,179512,-0.45,0.26,0.68,8.56,17903
17:56:57.279,179522,-0.51,0.25,0.72,9.15,17904
17:56:57.291,179532,-0.51,0.26,0.73,9.24,17905
17:56:57.298,179542,-0.51,0.32,0.75,9.60,17906
17:56:57.310,179552,-0.45,0.31,0.70,8.83,17907
17:56:57.321,179562,-0.35,0.29,0.70,8.37,17908
17:56:57.331,179572,-0.33,0.26,0.70,8.15,17909
17:56:57.338,179582,-0.32,0.21,0.67,7.75,17910
17:56:57.348,179592,-0.32,0.24,0.67,7.80,17911
17:56:57.360,179602,-0.31,0.26,0.67,7.80,17912
17:56:57.370,179612,-0.34,0.26,0.67,7.92,17913
17:56:57.385,179622,-0.32,0.30,0.69,8.16,17914
17:56:57.389,179632,-0.31,0.32,0.67,8.01,17915
17:56:57.400,179642,-0.35,0.25,0.74,8.57,17916
17:56:57.415,179652,-0.31,0.31,0.58,7.25,17917
17:56:57.419,179662,-0.34,0.29,0.62,7.60,17918
17:56:57.429,179672,-0.39,0.33,0.60,7.88,17919
17:56:57.464,179682,-0.45,0.36,0.55,7.94,17920
17:56:57.466,179692,-0.47,0.38,0.56,8.20,17921
17:56:57.468,179702,-0.48,0.38,0.58,8.44,17922
17:56:57.469,179712,-0.51,0.39,0.58,8.64,17923
17:56:57.485,179722,-0.53,0.37,0.55,8.52,17924
17:56:57.488,179732,-0.58,0.43,0.54,9.05,17925
17:56:57.498,179742,-0.65,0.42,0.56,9.59,17926
17:56:57.510,179752,-0.73,0.45,0.54,10.09,17927
17:56:57.519,179762,-0.79,0.44,0.49,10.27,17928
17:56:57.528,179772,-0.84,0.43,0.43,10.33,17929
17:56:57.544,179782,-0.90,0.45,0.35,10.67,17930
17:56:57.548,179792,-0.94,0.45,0.29,10.79,17931
17:56:57.561,179802,-0.91,0.42,0.23,10.26,17932
17:56:57.568,179812,-0.88,0.43,0.17,9.97,17933
17:56:57.579,179822,-0.86,0.31,0.16,9.31,17934
17:56:57.594,179832,-0.90,0.34,0.15,9.74,17935
17:56:57.598,179842,-0.97,0.32,0.09,10.26,17936
17:56:57.637,179852,-0.97,0.23,-0.00,10.01,17937
17:56:57.638,179862,-0.79,0.23,-0.17,8.38,17938
17:56:57.678,179872,-0.48,0.28,-0.60,8.17,17939
17:56:57.679,179882,-0.21,0.59,-0.88,10.83,17940
17:56:57.807,179892,-0.20,0.64,-0.65,9.39,17941
17:56:57.836,179902,-0.61,0.33,-0.20,7.22,17942
17:56:57.836,179912,-0.71,0.10,0.10,7.26,17943
17:56:57.838,179922,-0.79,0.14,0.32,8.61,17944
17:56:57.841,179932,-1.65,0.87,0.17,18.75,17945
17:56:57.841,179942,-2.13,1.72,-0.07,27.36,17946
17:56:57.841,179952,-1.72,0.99,-0.47,20.45,17947
17:56:57.841,179962,-0.53,1.08,0.03,12.09,17948
17:56:57.841,179972,-0.97,0.94,-0.30,13.85,17949
17:56:57.841,179982,-1.18,0.19,0.13,12.07,17950
17:56:57.841,179992,-1.13,-0.09,0.65,13.07,17951
17:56:57.841,180002,-1.10,0.20,0.71,13.27,17952
17:56:57.841,180012,-0.81,0.83,0.44,12.37,17953
17:56:57.843,180022,-0.73,1.08,0.36,13.52,17954
17:56:57.843,180032,-0.68,0.82,-0.04,10.62,17955
17:56:57.844,180042,-0.79,0.28,-0.21,8.65,17956
17:56:57.847,180052,-0.99,-0.12,-0.00,9.92,17957
17:56:57.851,180062,-1.12,-0.29,0.21,11.80,17958
17:56:57.853,180072,-1.25,-0.06,0.06,12.55,17959
17:56:57.853,180082,-1.09,0.42,-0.02,11.70,17960
17:56:57.853,180092,-0.87,0.62,-0.08,10.70,17961
17:56:57.863,180102,-0.83,0.55,-0.04,10.01,17962
17:56:57.869,180112,-0.97,0.39,0.04,10.49,17963
17:56:57.887,180122,-1.05,0.28,0.14,10.95,17964
17:56:57.888,180132,-1.01,0.27,0.19,10.65,17965
17:56:57.898,180142,-0.97,0.31,0.14,10.27,17966
17:56:57.912,180152,-0.95,0.41,0.13,10.45,17967
17:56:57.923,180162,-0.97,0.48,0.10,10.82,17968
17:56:57.928,180172,-0.98,0.47,0.06,10.86,17969
17:56:57.938,180182,-1.01,0.39,0.05,10.81,17970
17:56:57.952,180192,-1.04,0.33,0.04,10.89,17971
17:56:57.969,180202,-1.04,0.31,0.04,10.81,17972
17:56:57.973,180212,-1.01,0.31,0.02,10.58,17973
17:56:58.004,180222,-0.96,0.36,0.03,10.29,17974
17:56:58.021,180232,-0.93,0.41,0.04,10.13,17975
17:56:58.021,180242,-0.91,0.44,0.06,10.10,17976
17:56:58.022,180252,-0.91,0.48,0.08,10.35,17977
17:56:58.036,180262,-0.98,0.38,0.07,10.51,17978
17:56:58.036,180272,-1.00,0.48,0.12,11.15,17979
17:56:58.038,180282,-0.97,0.32,0.10,10.26,17980
17:56:58.053,180292,-0.98,0.41,0.12,10.66,17981
17:56:58.059,180302,-0.99,0.41,0.09,10.75,17982
17:56:58.069,180312,-0.99,0.40,0.09,10.69,17983
17:56:58.080,180322,-0.95,0.42,0.09,10.43,17984
17:56:58.098,180332,-0.94,0.45,0.08,10.44,17985
17:56:58.099,180342,-0.93,0.45,0.06,10.34,17986
17:56:58.115,180352,-0.97,0.43,0.07,10.66,17987
17:56:58.119,180362,-1.00,0.42,0.06,10.89,17988
17:56:58.132,180372,-1.00,0.42,0.06,10.84,17989
17:56:58.138,180382,-0.99,0.42,0.06,10.75,17990
17:56:58.153,180392,-0.99,0.45,0.08,10.88,17991
17:56:58.159,180402,-1.00,0.44,0.08,10.93,17992
17:56:58.173,180412,-1.00,0.44,0.07,10.96,17993
17:56:58.181,180422,-1.02,0.42,0.05,11.03,17994
17:56:58.190,180432,-1.02,0.41,0.02,10.99,17995
17:56:58.200,180442,-1.02,0.41,-0.02,10.97,17996
17:56:58.212,180452,-1.03,0.39,-0.06,11.02,17997
17:56:58.223,180462,-1.03,0.35,-0.10,10.89,17998
17:56:58.229,180472,-1.04,0.33,-0.12,10.99,17999
17:56:58.270,180482,-1.05,0.35,-0.11,11.09,18000
17:56:58.271,180492,-1.01,0.42,-0.10,11.03,18001
17:56:58.271,180502,-0.97,0.48,-0.12,10.90,18002
17:56:58.271,180512,-0.95,0.48,-0.13,10.70,18003
17:56:58.311,180522,-0.95,0.44,-0.12,10.56,18004
17:56:58.312,180532,-1.01,0.41,-0.12,10.91,18005
17:56:58.312,180542,-1.07,0.43,-0.12,11.61,18006
17:56:58.313,180552,-1.09,0.53,-0.15,12.22,18007
17:56:58.351,180562,-1.11,0.58,-0.20,12.66,18008
17:56:58.356,180572,-1.13,0.59,-0.25,12.97,18009
17:56:58.358,180582,-1.14,0.67,-0.27,13.45,18010
17:56:58.432,180592,-1.12,0.74,-0.32,13.82,18011
17:56:58.433,180602,-1.19,0.75,-0.27,14.36,18012
17:56:58.434,180612,-1.28,0.85,-0.37,15.84,18013
17:56:58.437,180622,-1.22,0.95,-0.56,16.47,18014
17:56:58.437,180632,-1.17,0.90,-0.56,15.78,18015
17:56:58.469,180642,-1.13,0.68,-0.32,13.57,18016
17:56:58.470,180652,-1.14,0.46,-0.07,12.28,18017
17:56:58.472,180662,-1.15,0.33,0.25,12.24,18018
17:56:58.472,180672,-1.12,0.32,0.43,12.44,18019
17:56:58.473,180682,-1.14,0.23,0.87,14.47,18020
17:56:58.475,180692,-1.22,0.21,1.04,16.11,18021
17:56:58.475,180702,-1.25,0.29,0.89,15.66,18022
17:56:58.475,180712,-1.13,0.33,0.94,15.03,18023
17:56:58.478,180722,-0.84,0.43,0.88,12.90,18024
17:56:58.489,180732,-0.59,0.58,0.73,10.98,18025
17:56:58.502,180742,-0.40,0.68,0.58,9.81,18026
17:56:58.511,180752,-0.38,0.60,0.57,9.12,18027
17:56:58.521,180762,-0.48,0.35,0.58,8.34,18028
17:56:58.533,180772,-0.50,0.22,0.66,8.61,18029
17:56:58.544,180782,-0.62,0.16,0.68,9.34,18030
17:56:58.549,180792,-0.58,0.27,0.68,9.35,18031
17:56:58.566,180802,-0.57,0.28,0.67,9.23,18032
17:56:58.571,180812,-0.52,0.24,0.67,8.79,18033
17:56:58.581,180822,-0.46,0.21,0.67,8.41,18034
17:56:58.595,180832,-0.44,0.21,0.66,8.22,18035
17:56:58.598,180842,-0.43,0.21,0.67,8.22,18036
17:56:58.610,180852,-0.44,0.19,0.66,8.11,18037
17:56:58.626,180862,-0.43,0.23,0.69,8.47,18038
17:56:58.629,180872,-0.41,0.27,0.70,8.54,18039
17:56:58.639,180882,-0.39,0.31,0.69,8.52,18040
17:56:58.655,180892,-0.36,0.35,0.65,8.24,18041
17:56:58.661,180902,-0.39,0.36,0.61,8.02,18042
17:56:58.676,180912,-0.39,0.35,0.57,7.74,18043
17:56:58.678,180922,-0.44,0.35,0.57,8.02,18044
17:56:58.691,180932,-0.49,0.33,0.58,8.24,18045
17:56:58.698,180942,-0.53,0.31,0.58,8.51,18046
17:56:58.708,180952,-0.55,0.33,0.59,8.76,18047
17:56:58.745,180962,-0.57,0.26,0.58,8.52,18048
17:56:58.747,180972,-0.56,0.36,0.60,8.98,18049
17:56:58.747,180982,-0.59,0.38,0.61,9.27,18050
17:56:58.750,180992,-0.64,0.37,0.62,9.69,18051
17:56:58.765,181002,-0.68,0.41,0.62,10.09,18052
17:56:58.770,181012,-0.74,0.43,0.58,10.32,18053
17:56:58.779,181022,-0.76,0.45,0.52,10.24,18054
17:56:58.793,181032,-0.81,0.46,0.45,10.31,18055
17:56:58.798,181042,-0.83,0.47,0.34,10.12,18056
17:56:58.814,181052,-0.82,0.48,0.25,9.81,18057
17:56:58.818,181062,-0.83,0.48,0.24,9.83,18058
17:56:58.834,181072,-0.84,0.48,0.23,9.88,18059
17:56:58.839,181082,-0.84,0.41,0.13,9.44,18060
17:56:58.850,181092,-0.85,0.36,0.11,9.29,18061
17:56:58.864,181102,-0.89,0.34,0.09,9.52,18062
17:56:58.869,181112,-0.89,0.30,-0.01,9.36,18063
17:56:58.879,181122,-0.82,0.29,-0.16,8.83,18064
17:56:58.888,181132,-0.69,0.30,-0.42,8.60,18065
17:56:58.906,181142,-0.48,0.33,-0.72,9.27,18066
17:56:58.908,181152,-0.49,0.29,-0.62,8.42,18067
17:56:58.920,181162,-0.72,0.21,-0.30,8.03,18068
17:56:58.934,181172,-0.84,0.13,-0.03,8.47,18069
17:56:58.939,181182,-0.82,0.08,0.15,8.38,18070
17:56:58.955,181192,-0.73,0.07,0.30,7.89,18071
17:56:58.958,181202,-0.64,0.10,0.31,7.15,18072
17:56:58.968,181212,-0.90,0.50,0.27,10.66,18073
17:56:58.982,181222,-2.13,1.97,-0.44,29.29,18074
17:56:59.022,181232,-2.13,2.00,-0.22,29.23,18075
17:56:59.025,181242,-1.04,0.74,-0.35,13.20,18076
17:56:59.025,181252,-0.29,0.55,-0.64,8.85,18077
17:56:59.028,181262,-1.04,0.33,-0.34,11.44,18078
17:56:59.065,181272,-1.26,0.31,0.24,13.20,18079
17:56:59.065,181282,-1.15,0.41,0.90,15.15,18080
17:56:59.065,181292,-0.96,0.84,0.73,14.65,18081
17:56:59.067,181302,-0.68,1.10,0.54,14.01,18082
17:56:59.068,181312,-0.64,1.16,0.18,13.38,18083
17:56:59.106,181322,-0.75,0.61,0.03,9.70,18084
17:56:59.106,181332,-0.99,0.00,-0.15,9.97,18085
17:56:59.216,181342,-1.15,-0.45,-0.09,12.40,18086
17:56:59.216,181352,-1.17,-0.18,0.04,11.81,18087
17:56:59.216,181362,-1.20,0.13,-0.04,12.05,18088
17:56:59.217,181372,-1.01,0.51,-0.13,11.41,18089
17:56:59.218,181382,-0.88,0.60,-0.18,10.78,18090
17:56:59.219,181392,-0.89,0.47,-0.12,10.19,18091
17:56:59.223,181402,-0.99,0.37,-0.05,10.57,18092
17:56:59.223,181412,-1.04,0.31,-0.03,10.82,18093
17:56:59.226,181422,-1.00,0.29,-0.02,10.45,18094
17:56:59.227,181432,-0.99,0.33,-0.00,10.38,18095
17:56:59.227,181442,-1.01,0.34,-0.05,10.71,18096
17:56:59.227,181452,-1.01,0.38,-0.06,10.78,18097
17:56:59.227,181462,-1.02,0.38,-0.08,10.95,18098
