y,timestamps
12.65,117336
13.97,117358
14.11,117380
14.80,117402
16.71,117424
16.28,117446
16.73,117468
18.03,117490
16.79,117512
12.54,117534
11.39,117556
11.09,117578
10.35,117600
10.47,117622
11.66,117644
12.59,117666
12.49,117688
12.47,117710
15.58,117732
14.56,117754
14.75,117776
13.61,117798
12.87,117820
12.84,117842
9.18,117864
5.95,117886
6.89,117908
8.03,117930
13.54,117952
20.35,117974
14.60,117996
11.30,118018
14.13,118040
15.02,118062
13.65,118084
12.61,118106
13.54,118128
13.73,118150
12.76,118172
11.99,118194
12.14,118216
11.75,118238
11.41,118260
10.90,118282
10.58,118304
11.35,118326
11.11,118348
10.94,118370
11.02,118392
10.79,118414
10.44,118436
10.23,118458
9.91,118480
10.52,118502
10.81,118524
13.93,118546
16.26,118568
15.73,118590
16.93,118612
17.35,118634
15.51,118656
16.80,118678
18.29,118700
14.62,118722
12.52,118744
10.20,118766
9.93,118788
10.71,118810
11.46,118832
11.28,118854
11.66,118876
13.00,118898
13.53,118920
12.92,118942
12.61,118964
14.61,118986
13.50,119008
12.39,119030
10.75,119052
10.09,119074
9.80,119096
7.24,119118
7.39,119140
9.44,119162
10.36,119184
15.50,119206
16.47,119228
10.28,119250
10.54,119272
13.36,119294
17.51,119316
12.08,119338
10.95,119360
11.67,119382
15.22,119404
13.98,119426
11.86,119448
11.50,119470
11.72,119492
11.49,119514
11.15,119536
11.05,119558
10.95,119580
10.89,119602
10.98,119624
10.60,119646
10.40,119668
10.56,119690
10.43,119712
10.76,119734
11.82,119756
12.17,119778
12.17,119800
11.99,119822
12.18,119844
11.86,119866
11.61,119888
12.65,119910
14.71,119932
14.96,119954
15.66,119976
14.56,119998
15.32,120020
15.29,120042
16.68,120064
19.47,120086
12.86,120108
11.41,120130
12.54,120152
10.33,120174
9.41,120196
10.56,120218
12.18,120240
11.36,120262
12.51,120284
12.73,120306
13.05,120328
12.05,120350
12.34,120372
12.30,120394
12.84,120416
13.10,120438
10.87,120460
8.12,120482
7.23,120504
6.77,120526
7.92,120548
9.25,120570
9.97,120592
10.57,120614
10.38,120636
18.44,120658
17.19,120680
11.74,120702
14.40,120724
13.72,120746
13.07,120768
13.23,120790
13.61,120812
12.98,120834
12.93,120856
12.50,120877
12.19,120899
11.52,120921
11.37,120943
11.55,120965
10.63,120987
10.69,121009
10.80,121031
10.67,121053
10.61,121075
11.23,121097
11.44,121119
11.72,121141
11.40,121163
10.58,121185
10.81,121207
11.28,121229
12.22,121251
12.83,121273
12.26,121295
13.17,121317
15.06,121339
15.41,121361
15.16,121382
15.09,121404
16.19,121426
17.58,121447
20.63,121469
17.86,121491
12.01,121512
10.87,121534
10.51,121556
10.74,121578
10.89,121600
11.54,121622
11.15,121644
11.80,121666
12.76,121688
13.56,121710
14.20,121732
15.35,121754
14.32,121776
13.86,121798
11.57,121820
8.62,121842
4.31,121864
5.85,121886
8.30,121908
9.81,121930
20.19,121952
13.79,121974
12.80,121996
14.37,122018
13.84,122040
13.89,122062
14.68,122084
12.93,122106
13.19,122128
13.59,122150
12.71,122172
12.40,122194
12.11,122216
11.98,122238
11.09,122260
10.64,122282
10.93,122304
11.87,122326
11.27,122348
11.01,122370
11.74,122392
10.43,122414
10.05,122436
10.32,122458
10.54,122480
10.57,122502
11.69,122524
13.95,122546
15.30,122568
15.35,122590
16.65,122612
17.51,122634
15.04,122656
16.45,122678
20.55,122700
16.57,122722
12.94,122744
10.74,122766
9.93,122788
10.11,122810
11.39,122832
11.61,122854
11.41,122876
11.61,122898
14.18,122920
15.18,122942
14.09,122964
14.96,122986
15.29,123008
11.77,123030
10.16,123052
9.58,123074
6.97,123096
6.76,123118
8.33,123140
16.81,123162
17.39,123184
10.89,123206
13.19,123228
12.71,123250
14.69,123272
13.83,123294
12.43,123316
13.69,123338
13.42,123360
12.46,123382
11.84,123404
11.80,123426
11.35,123448
11.11,123470
10.60,123492
10.61,123514
11.02,123536
11.19,123558
11.09,123580
11.18,123602
10.87,123624
10.44,123646
10.19,123668
11.08,123690
12.14,123712
12.15,123734
12.31,123756
13.34,123778
14.89,123800
15.65,123822
16.42,123844
17.38,123866
16.96,123888
16.98,123910
19.59,123932
21.04,123954
13.57,123976
10.87,123998
10.22,124020
10.31,124042
10.12,124064
11.45,124086
12.02,124108
11.44,124129
11.83,124151
14.56,124173
16.32,124195
18.63,124217
16.92,124239
12.93,124261
9.51,124283
5.33,124305
3.15,124327
8.72,124349
12.35,124371
20.07,124393
16.34,124414
14.19,124436
13.66,124458
14.40,124479
16.21,124501
13.88,124523
12.48,124545
13.79,124567
14.43,124589
13.54,124611
12.45,124633
11.58,124654
11.30,124676
12.16,124698
11.25,124720
10.70,124742
11.71,124764
11.24,124786
11.10,124808
11.27,124829
11.41,124851
11.07,124873
11.33,124894
11.73,124916
11.05,124938
11.68,124959
13.19,124981
15.17,125003
17.23,125025
17.41,125047
15.32,125069
19.36,125091
17.94,125113
17.93,125135
21.85,125157
11.91,125179
12.22,125201
11.65,125223
11.88,125244
11.44,125266
11.93,125288
12.46,125310
12.30,125332
11.76,125354
13.78,125376
17.26,125398
17.78,125420
14.71,125442
11.21,125464
7.97,125486
4.81,125508
7.98,125530
10.97,125552
22.00,125574
18.28,125596
15.22,125618
14.11,125640
16.07,125662
18.54,125684
13.06,125706
14.19,125727
14.70,125749
13.23,125771
12.31,125792
12.24,125814
12.42,125836
11.12,125857
9.51,125879
9.61,125901
10.75,125922
11.14,125944
11.95,125966
12.10,125987
11.50,126009
10.79,126031
10.92,126052
11.77,126074
11.35,126096
11.49,126118
13.29,126140
15.40,126162
17.40,126184
16.70,126206
15.38,126228
20.49,126250
20.55,126272
19.76,126294
18.63,126316
11.93,126338
11.07,126360
11.23,126382
10.83,126404
10.95,126426
11.34,126448
12.14,126470
11.98,126492
14.17,126514
16.01,126536
18.08,126558
17.17,126580
12.46,126602
10.34,126624
6.29,126646
3.87,126668
6.98,126690
11.94,126712
22.14,126734
16.80,126756
15.03,126778
14.88,126800
14.84,126822
19.12,126844
14.10,126866
13.40,126888
16.24,126910
14.25,126932
12.20,126954
11.81,126976
11.66,126998
12.31,127020
10.72,127042
9.59,127064
11.00,127086
10.63,127108
10.08,127130
10.01,127152
9.64,127174
12.40,127196
12.87,127218
13.47,127240
15.23,127262
21.88,127284
21.84,127306
18.14,127328
19.57,127350
23.09,127372
14.69,127394
12.60,127416
10.41,127438
10.03,127460
8.91,127482
12.48,127504
12.12,127526
11.92,127548
15.93,127570
16.89,127592
15.17,127614
15.70,127636
16.20,127658
13.76,127680
8.13,127702
7.02,127724
5.21,127746
6.31,127768
9.25,127790
10.34,127812
22.21,127834
16.02,127856
10.74,127878
13.35,127900
16.33,127922
16.18,127944
13.79,127966
13.25,127988
14.24,128010
15.30,128032
13.42,128054
10.94,128076
11.32,128098
12.16,128120
12.29,128142
11.30,128164
11.75,128186
11.94,128208
12.08,128230
10.80,128252
9.53,128274
9.70,128296
10.65,128318
10.90,128340
11.93,128362
12.01,128384
13.79,128406
16.49,128428
16.66,128450
17.23,128472
15.95,128494
17.13,128516
21.30,128538
17.76,128560
12.60,128582
9.55,128604
9.87,128626
9.52,128648
11.94,128670
13.08,128692
10.93,128714
12.39,128736
14.14,128758
14.01,128780
13.21,128802
13.00,128824
13.82,128846
13.72,128868
12.73,128890
10.35,128912
8.29,128934
6.17,128956
4.74,128978
8.76,129000
10.13,129022
11.62,129044
24.37,129066
13.45,129088
12.71,129110
15.21,129132
12.30,129154
12.30,129176
16.90,129198
12.33,129220
12.41,129242
12.19,129264
11.62,129286
11.03,129308
11.21,129330
10.68,129352
10.79,129374
10.61,129396
11.23,129418
11.25,129440
10.84,129462
11.10,129484
11.04,129506
10.77,129528
10.65,129550
10.47,129572
10.15,129594
11.17,129616
10.45,129638
11.83,129660
14.14,129682
15.57,129704
15.45,129726
17.83,129748
17.57,129770
15.13,129792
16.54,129814
20.44,129836
16.24,129858
12.74,129880
10.55,129902
10.03,129924
10.79,129946
11.32,129968
12.61,129990
11.58,130012
10.70,130034
13.27,130056
14.29,130078
14.08,130100
13.78,130121
15.07,130143
15.02,130165
11.52,130187
10.38,130209
8.38,130231
5.35,130253
6.36,130275
8.47,130297
10.69,130319
23.74,130341
19.92,130363
8.38,130385
13.26,130407
12.03,130429
12.94,130451
13.65,130473
12.70,130494
12.45,130516
13.07,130538
12.77,130559
12.50,130581
11.52,130603
11.13,130624
11.06,130646
11.33,130668
11.33,130690
11.21,130711
11.16,130733
11.26,130754
11.52,130776
12.06,130798
11.84,130820
11.75,130842
10.92,130864
11.24,130886
12.24,130908
10.67,130930
10.98,130952
13.99,130974
17.12,130996
18.37,131018
17.40,131040
15.09,131062
16.07,131084
18.47,131106
20.89,131128
13.42,131150
11.50,131171
11.69,131193
12.40,131215
11.65,131237
11.79,131259
11.30,131281
11.28,131303
10.13,131325
12.48,131347
12.96,131369
13.40,131391
16.00,131413
16.07,131435
13.05,131457
11.01,131479
10.04,131501
7.07,131523
4.82,131545
6.01,131567
10.97,131589
22.57,131611
14.37,131633
11.64,131655
14.40,131677
13.34,131699
13.14,131721
15.49,131743
13.32,131765
12.96,131787
14.10,131809
12.43,131831
11.65,131852
11.87,131874
12.25,131896
11.81,131918
10.92,131940
10.82,131962
11.37,131984
11.26,132006
11.45,132027
10.78,132049
10.77,132071
10.82,132093
11.67,132115
12.08,132137
11.76,132159
10.78,132181
11.11,132203
12.92,132225
15.69,132247
16.82,132269
16.22,132291
15.89,132312
18.82,132334
18.81,132356
14.48,132377
20.61,132399
12.43,132421
10.32,132443
10.45,132465
11.99,132487
10.35,132509
11.60,132531
12.71,132552
12.92,132574
15.56,132596
12.55,132618
14.04,132640
15.04,132662
13.31,132684
13.14,132706
12.23,132727
10.30,132749
6.57,132771
5.60,132793
