y,timestamps
11.54,215964
10.95,215986
10.97,216007
10.77,216029
9.68,216051
10.53,216072
11.32,216094
10.99,216116
10.89,216137
11.33,216159
11.00,216181
10.89,216203
11.94,216225
11.60,216247
11.53,216269
12.40,216291
13.79,216313
16.00,216335
16.19,216357
16.13,216379
16.69,216401
18.69,216422
19.94,216444
20.22,216466
18.24,216488
12.46,216510
9.99,216532
11.74,216554
9.58,216576
9.88,216598
12.41,216620
11.83,216642
10.13,216664
12.23,216686
17.95,216708
19.97,216730
16.94,216752
13.62,216774
10.06,216796
5.60,216818
3.32,216840
7.79,216862
11.79,216884
22.18,216905
13.65,216927
14.55,216949
14.49,216970
13.32,216992
13.88,217014
16.98,217036
14.37,217058
13.65,217080
13.52,217102
12.31,217124
12.08,217145
12.12,217167
11.75,217189
10.92,217210
9.05,217232
10.99,217254
10.89,217275
10.86,217297
11.08,217319
11.21,217340
11.06,217362
11.36,217384
11.43,217405
11.91,217427
11.84,217449
12.35,217470
13.30,217492
14.08,217514
15.88,217535
17.46,217557
17.03,217579
18.38,217601
18.71,217623
16.90,217645
21.06,217667
15.19,217689
10.48,217711
10.42,217733
10.03,217755
11.10,217777
10.61,217799
11.91,217820
13.05,217842
12.23,217864
15.49,217886
18.37,217908
19.37,217930
19.54,217952
12.41,217974
9.10,217996
3.49,218018
3.22,218040
8.88,218062
16.13,218084
21.83,218106
5.72,218128
15.88,218150
14.56,218172
15.99,218194
13.88,218216
13.37,218238
13.05,218260
12.20,218282
12.00,218303
11.44,218325
10.96,218347
10.68,218368
10.74,218390
10.56,218412
10.79,218433
11.77,218455
12.27,218477
11.58,218498
10.37,218520
10.01,218542
10.35,218563
11.06,218585
11.78,218607
12.87,218628
15.13,218650
16.80,218672
18.88,218694
21.24,218716
15.14,218738
19.49,218760
19.46,218782
16.81,218804
12.58,218826
10.00,218848
9.63,218870
11.21,218892
11.41,218914
11.68,218936
12.15,218958
13.02,218980
13.38,219002
13.58,219024
14.10,219046
16.37,219068
17.06,219090
14.92,219112
12.31,219134
9.49,219156
4.30,219178
5.60,219200
11.13,219222
11.71,219244
18.46,219266
22.39,219288
6.50,219310
15.95,219332
15.39,219354
9.59,219376
12.89,219398
15.90,219420
11.85,219442
12.30,219464
12.49,219486
11.39,219508
10.73,219530
10.95,219552
11.02,219574
10.93,219596
10.96,219618
11.31,219640
11.04,219662
10.80,219684
11.05,219706
10.18,219728
10.58,219750
10.60,219772
11.46,219794
11.87,219816
11.90,219838
11.50,219860
12.03,219882
13.10,219904
13.68,219926
15.49,219948
14.92,219970
15.97,219992
15.28,220014
20.82,220036
21.35,220058
16.09,220080
19.41,220102
13.87,220124
9.16,220146
11.12,220168
10.82,220190
9.61,220212
10.10,220234
11.39,220256
12.83,220278
11.69,220300
11.44,220322
20.72,220344
18.56,220366
16.31,220388
13.20,220410
13.74,220432
6.38,220454
5.20,220476
7.79,220498
13.17,220520
17.23,220542
16.75,220564
12.30,220586
16.73,220608
13.59,220630
11.69,220652
13.21,220674
13.95,220696
11.25,220718
12.96,220740
12.95,220762
12.59,220784
11.59,220806
11.14,220828
10.67,220850
10.43,220872
10.78,220894
10.59,220916
10.78,220938
10.49,220960
10.80,220982
10.81,221004
10.40,221026
10.52,221048
11.40,221070
11.81,221092
12.39,221114
13.64,221136
12.92,221158
13.77,221180
15.90,221202
16.84,221224
17.75,221246
15.27,221268
17.72,221290
22.64,221312
22.55,221334
14.12,221356
9.46,221378
11.92,221400
10.89,221422
10.38,221444
10.20,221466
11.49,221488
10.72,221510
11.96,221532
15.04,221554
16.36,221576
16.19,221598
14.40,221620
13.98,221642
11.51,221664
2.95,221686
3.23,221708
9.32,221730
16.63,221752
19.87,221774
14.40,221796
14.29,221818
12.20,221840
13.29,221862
16.85,221884
13.74,221906
12.86,221928
14.63,221950
12.43,221972
12.07,221994
11.39,222016
11.92,222038
10.76,222060
10.69,222082
10.65,222104
11.87,222126
11.44,222148
10.53,222170
10.61,222192
11.02,222214
10.36,222236
10.58,222258
10.39,222280
10.82,222302
12.19,222324
13.78,222346
16.14,222368
16.26,222390
17.72,222412
17.28,222434
16.05,222456
17.36,222478
18.07,222500
19.04,222522
10.71,222544
9.20,222566
10.59,222588
10.56,222610
11.62,222632
10.64,222654
12.91,222676
13.93,222698
15.11,222720
15.15,222742
13.91,222764
14.06,222786
14.68,222808
11.59,222830
9.44,222852
7.83,222874
6.92,222896
6.88,222917
8.14,222939
14.63,222961
18.26,222983
10.56,223005
13.94,223027
13.37,223049
13.57,223071
13.74,223093
13.15,223115
13.47,223137
13.87,223159
12.57,223181
11.98,223203
11.85,223225
12.17,223247
12.02,223269
11.18,223290
10.47,223312
11.33,223334
11.66,223356
10.48,223377
10.88,223399
10.88,223420
10.38,223442
10.94,223464
11.08,223486
11.28,223507
11.37,223529
12.21,223551
11.41,223573
11.81,223595
12.22,223617
12.26,223639
13.83,223661
17.31,223683
18.28,223705
15.43,223727
19.49,223749
19.37,223771
17.77,223793
15.04,223815
16.52,223837
12.13,223859
10.61,223881
12.29,223903
10.71,223925
9.43,223947
10.18,223969
11.63,223991
9.74,224013
11.24,224035
12.92,224057
16.63,224079
18.06,224101
16.98,224123
12.35,224145
10.62,224167
5.49,224189
4.00,224211
9.31,224233
11.17,224255
17.52,224277
20.47,224299
8.82,224321
14.53,224343
14.08,224365
11.77,224387
13.80,224409
14.16,224431
11.58,224453
13.33,224475
14.53,224497
13.55,224519
12.24,224541
11.14,224563
10.97,224585
10.78,224607
10.69,224629
11.01,224651
11.20,224673
11.48,224695
11.31,224717
11.00,224739
11.00,224761
11.38,224783
11.61,224805
12.12,224827
11.81,224849
11.99,224871
13.23,224893
14.92,224915
16.55,224937
16.24,224958
14.65,224980
17.25,225002
17.91,225024
17.79,225046
20.43,225068
15.77,225090
10.82,225112
11.74,225134
12.01,225156
10.37,225178
10.51,225200
12.05,225222
11.31,225244
10.41,225266
12.37,225288
18.65,225310
18.08,225332
15.27,225354
12.55,225376
11.69,225398
4.59,225420
2.35,225442
9.32,225464
15.03,225486
21.71,225508
10.72,225530
14.01,225552
12.96,225574
12.67,225596
14.35,225618
14.39,225640
12.94,225662
14.53,225684
14.10,225706
12.50,225728
11.92,225750
11.54,225772
11.34,225794
10.61,225816
10.28,225838
10.91,225860
11.34,225882
11.48,225904
11.59,225926
11.47,225948
11.50,225970
11.19,225992
