y,timestamps
14.08,435337
14.49,435359
12.26,435381
11.41,435403
9.95,435425
7.51,435447
5.87,435469
6.78,435491
9.14,435513
11.20,435535
12.84,435557
21.37,435579
12.83,435601
14.22,435623
12.29,435645
11.23,435667
10.67,435689
10.25,435711
13.40,435733
10.68,435755
10.74,435777
11.50,435799
11.51,435821
10.81,435843
10.75,435865
10.58,435887
10.93,435909
10.86,435931
10.68,435953
10.94,435975
10.53,435997
10.76,436019
11.03,436041
11.00,436063
11.01,436085
10.90,436106
10.90,436128
10.88,436150
11.15,436172
11.42,436194
11.73,436216
11.73,436238
11.90,436260
11.70,436281
11.78,436303
11.85,436325
14.06,436346
16.89,436368
17.19,436390
18.78,436412
18.07,436434
13.09,436456
20.63,436478
22.38,436500
15.45,436522
12.01,436544
14.94,436566
6.06,436588
9.23,436610
9.71,436632
8.92,436654
10.51,436676
10.13,436698
10.04,436720
11.97,436742
13.97,436764
14.32,436786
13.00,436808
12.60,436830
14.69,436852
16.76,436874
14.98,436896
10.56,436918
5.59,436940
3.91,436962
9.51,436984
10.66,437006
11.61,437028
22.58,437050
10.44,437072
10.27,437094
17.87,437116
8.99,437138
12.32,437160
9.36,437182
12.82,437204
12.09,437226
10.93,437248
10.89,437270
11.45,437292
11.51,437314
11.00,437336
11.54,437358
11.41,437380
11.40,437402
11.05,437424
10.82,437446
11.10,437468
10.55,437490
9.94,437512
10.08,437534
9.57,437556
10.36,437578
10.14,437600
10.13,437622
11.77,437644
13.95,437666
17.43,437688
18.35,437710
19.82,437732
20.22,437754
15.27,437776
14.78,437798
21.40,437820
13.40,437842
12.98,437864
9.47,437886
9.55,437908
9.91,437930
10.44,437952
10.18,437974
9.61,437996
9.69,438018
10.15,438040
13.60,438062
15.21,438084
14.83,438106
13.46,438128
13.56,438150
14.19,438172
12.41,438194
9.89,438216
7.95,438238
7.21,438260
8.02,438282
10.28,438304
11.59,438326
23.18,438348
14.60,438370
9.89,438392
15.52,438414
10.19,438436
10.53,438458
9.63,438480
13.56,438502
12.00,438524
11.42,438546
11.80,438568
12.51,438590
12.65,438612
11.88,438634
11.04,438656
11.05,438678
10.96,438700
10.41,438722
10.63,438744
10.65,438766
10.41,438788
10.18,438810
10.34,438832
10.25,438854
10.50,438876
11.15,438898
11.50,438920
11.35,438942
10.94,438964
11.82,438986
12.74,439008
15.14,439030
16.16,439052
15.51,439074
17.49,439096
16.46,439118
12.58,439140
18.01,439162
14.54,439184
13.89,439206
12.03,439228
11.14,439250
13.03,439272
13.08,439294
10.25,439316
10.11,439338
10.86,439360
12.82,439382
13.59,439404
14.59,439426
14.37,439448
14.28,439470
14.68,439492
15.74,439514
11.87,439536
11.47,439558
9.13,439580
7.86,439602
6.44,439624
8.47,439646
10.49,439668
12.65,439690
13.86,439712
21.96,439734
13.83,439756
10.20,439778
12.07,439800
10.52,439822
10.16,439844
10.76,439866
11.66,439888
11.10,439910
11.10,439932
10.99,439954
11.57,439976
11.89,439998
11.00,440020
10.70,440042
10.97,440064
10.98,440085
10.47,440107
10.73,440129
10.65,440150
11.00,440172
11.40,440194
11.03,440215
10.27,440237
10.07,440259
10.07,440280
10.21,440302
10.44,440324
12.05,440345
12.62,440367
11.99,440389
14.00,440411
16.72,440433
15.73,440455
16.28,440477
16.15,440499
13.34,440521
16.59,440543
17.53,440565
13.36,440587
10.58,440609
9.41,440630
10.47,440652
11.87,440674
10.61,440696
9.71,440718
11.03,440740
12.47,440762
13.03,440784
12.44,440806
12.10,440828
13.46,440850
12.98,440872
13.37,440894
13.53,440916
11.89,440938
9.43,440960
10.28,440982
8.58,441004
8.16,441026
8.49,441048
10.11,441070
10.74,441092
11.40,441114
18.76,441136
12.47,441158
9.65,441180
12.26,441202
10.51,441224
10.53,441246
11.39,441268
11.55,441290
11.59,441312
10.36,441334
11.09,441356
10.91,441378
11.12,441400
10.84,441422
10.19,441444
10.63,441466
10.99,441488
11.21,441510
10.98,441532
10.89,441554
10.74,441576
10.76,441598
10.90,441620
11.32,441642
11.24,441664
11.10,441686
10.94,441708
10.80,441730
10.49,441752
10.68,441774
10.89,441796
10.80,441818
11.37,441840
11.53,441862
11.66,441884
14.03,441906
14.90,441928
16.37,441950
17.70,441972
16.42,441994
14.72,442016
17.78,442038
16.71,442060
12.83,442082
11.91,442104
12.43,442126
11.86,442148
11.78,442170
10.57,442192
9.60,442214
8.71,442236
8.33,442258
9.48,442280
10.85,442302
11.86,442324
12.58,442346
13.43,442368
14.01,442390
14.93,442412
15.82,442434
15.04,442456
11.06,442478
5.57,442500
4.71,442522
9.27,442544
9.96,442566
12.36,442588
21.45,442610
9.90,442632
11.23,442654
10.96,442676
12.39,442698
11.53,442720
11.07,442742
12.94,442764
11.76,442786
11.45,442808
12.02,442830
12.50,442852
12.20,442874
11.37,442896
11.29,442918
11.72,442940
10.93,442962
10.67,442984
10.78,443006
10.74,443028
10.71,443050
10.44,443072
9.96,443094
10.33,443116
10.94,443138
11.03,443160
11.52,443182
11.65,443204
12.07,443226
15.12,443248
15.94,443270
18.02,443292
19.66,443314
16.95,443336
13.15,443358
19.60,443380
19.18,443402
13.23,443424
13.88,443446
9.98,443468
10.44,443490
11.41,443512
10.79,443534
10.51,443556
10.03,443578
9.16,443600
10.45,443622
13.87,443644
14.74,443666
14.63,443688
14.41,443710
16.89,443732
15.57,443754
9.51,443776
6.16,443798
4.15,443820
5.74,443842
9.74,443864
11.60,443886
17.88,443908
20.17,443930
9.55,443952
11.21,443974
13.76,443996
10.60,444018
9.39,444040
11.77,444062
14.00,444084
10.93,444106
11.26,444128
12.08,444150
12.80,444172
12.14,444194
11.60,444216
11.19,444238
11.06,444260
10.69,444282
10.72,444304
10.54,444326
10.65,444348
10.95,444370
10.80,444392
10.69,444414
10.36,444436
9.97,444458
10.17,444480
10.55,444502
10.56,444524
11.46,444546
12.55,444568
14.33,444590
16.09,444612
15.78,444634
18.14,444656
18.88,444678
17.21,444700
15.33,444722
16.58,444744
18.78,444766
13.57,444788
12.87,444810
7.88,444832
9.34,444854
9.60,444876
10.33,444898
9.05,444920
8.47,444942
7.20,444964
13.12,444986
14.45,445008
15.88,445030
14.95,445052
13.76,445074
13.70,445096
14.37,445118
12.34,445140
9.64,445162
8.60,445184
6.92,445206
7.20,445228
9.62,445250
16.12,445272
17.18,445294
9.65,445316
10.58,445338
9.41,445360
12.25,445382
10.12,445404
12.10,445426
12.51,445448
10.86,445470
11.40,445492
12.33,445514
12.70,445536
12.17,445558
11.06,445580
10.89,445602
10.79,445624
10.47,445646
10.58,445668
10.60,445690
10.56,445712
10.48,445734
10.37,445756
10.65,445778
10.91,445800
10.76,445822
10.75,445844
10.61,445866
11.45,445888
11.89,445910
11.33,445932
11.25,445954
12.12,445976
15.12,445998
15.84,446020
16.19,446042
18.10,446064
16.22,446086
12.79,446108
19.80,446130
18.14,446152
12.50,446174
12.01,446196
8.08,446218
8.76,446240
