y,timestamps
17.54,331530
18.53,331552
18.65,331574
18.92,331596
16.98,331618
14.46,331640
13.58,331662
12.87,331684
11.73,331706
10.55,331728
10.56,331750
10.27,331772
10.55,331794
11.84,331816
12.79,331838
15.53,331860
18.89,331882
15.59,331904
13.57,331926
9.68,331948
3.32,331970
10.01,331992
25.36,332014
12.45,332036
18.47,332058
24.76,332080
10.31,332102
12.50,332124
8.63,332146
13.07,332168
11.75,332190
11.71,332212
10.21,332234
11.26,332256
10.96,332278
10.79,332300
11.30,332322
11.19,332344
11.40,332366
12.01,332388
11.47,332410
11.22,332432
11.94,332454
12.55,332476
11.70,332498
11.91,332520
17.35,332542
23.88,332564
20.28,332586
19.67,332608
21.35,332630
24.03,332652
20.48,332674
15.92,332696
14.02,332718
13.30,332740
12.51,332762
11.48,332784
11.52,332806
11.25,332828
10.43,332850
11.35,332872
11.96,332894
13.32,332916
17.12,332938
20.69,332960
15.86,332982
10.68,333004
11.44,333026
5.12,333048
21.93,333070
28.12,333091
10.82,333113
24.98,333135
18.35,333157
10.02,333179
14.34,333201
10.68,333223
13.52,333245
12.89,333267
11.38,333289
10.48,333311
10.27,333333
10.24,333355
11.44,333377
11.67,333399
11.50,333421
10.98,333443
10.54,333465
10.58,333487
11.35,333509
11.85,333531
12.02,333553
12.08,333575
12.20,333597
11.82,333619
12.01,333641
17.78,333663
19.99,333685
16.70,333707
17.78,333729
20.07,333751
21.12,333773
19.55,333795
17.10,333817
15.68,333839
15.04,333861
13.55,333883
11.92,333905
10.98,333927
11.37,333949
11.31,333971
11.81,333993
11.81,334015
11.93,334037
15.52,334059
18.23,334081
20.07,334103
15.26,334125
10.17,334147
10.64,334169
6.54,334191
23.78,334213
25.13,334235
11.03,334257
26.79,334279
18.04,334301
13.03,334323
13.01,334345
12.50,334367
13.62,334389
12.63,334411
10.64,334433
10.42,334455
10.41,334477
11.19,334499
12.24,334521
12.16,334543
12.23,334565
11.19,334587
9.88,334609
10.86,334631
12.19,334653
12.20,334675
11.90,334697
12.32,334719
12.62,334741
12.51,334763
13.78,334785
16.98,334807
17.65,334829
18.15,334851
16.41,334873
16.55,334895
18.84,334917
19.24,334939
17.39,334961
15.36,334983
13.17,335005
12.11,335027
12.17,335049
12.37,335071
12.46,335093
12.27,335115
12.05,335137
12.40,335159
12.25,335181
14.93,335203
18.12,335225
15.58,335247
13.92,335269
15.87,335291
6.28,335313
8.60,335335
24.59,335357
21.31,335379
13.38,335401
25.72,335423
14.43,335445
12.88,335467
12.24,335489
11.98,335511
16.15,335533
11.03,335555
11.41,335577
10.06,335599
10.98,335621
11.33,335643
11.25,335665
11.33,335687
11.23,335709
11.05,335731
10.98,335753
11.06,335775
11.72,335797
12.90,335819
12.25,335841
12.51,335863
12.84,335885
13.01,335907
17.91,335929
20.25,335951
17.11,335973
17.23,335995
18.89,336017
20.63,336039
20.09,336061
17.80,336083
15.28,336105
13.40,336127
12.08,336149
11.54,336171
11.34,336193
10.87,336215
10.03,336237
11.09,336259
12.08,336281
11.68,336303
14.08,336325
16.49,336347
13.09,336369
10.62,336391
7.79,336413
6.48,336435
8.07,336457
13.17,336479
19.76,336501
31.16,336523
10.20,336545
25.69,336567
20.03,336589
19.06,336611
12.93,336633
21.27,336655
14.95,336677
11.04,336699
13.28,336721
12.10,336743
10.91,336765
10.57,336787
10.52,336809
11.36,336831
11.76,336853
10.68,336875
10.02,336897
9.57,336919
10.46,336941
11.72,336963
12.23,336985
12.48,337007
12.61,337029
11.33,337051
11.26,337073
15.39,337095
22.41,337117
19.25,337138
17.09,337160
20.33,337182
22.34,337203
20.23,337225
15.08,337247
13.26,337268
13.30,337290
14.36,337312
13.58,337333
13.45,337355
13.63,337377
12.66,337398
11.72,337420
11.51,337442
12.23,337464
15.04,337486
18.84,337508
17.53,337530
13.72,337552
10.20,337574
7.19,337596
4.72,337618
17.66,337640
28.11,337662
14.00,337683
27.85,337705
16.19,337727
13.93,337749
12.15,337771
13.17,337793
12.80,337815
12.05,337837
10.68,337859
10.56,337881
11.13,337903
11.17,337925
11.93,337947
11.64,337969
11.36,337991
11.53,338013
11.62,338035
11.95,338057
11.74,338079
11.04,338101
12.48,338123
11.55,338145
11.07,338167
14.43,338189
20.08,338211
20.14,338233
18.04,338255
20.30,338277
19.12,338299
19.35,338321
17.01,338343
15.72,338365
14.48,338387
13.14,338409
12.52,338431
11.69,338453
11.41,338475
11.08,338497
10.27,338519
11.14,338541
11.94,338563
14.40,338585
18.44,338607
19.41,338629
14.36,338651
11.64,338673
9.51,338695
4.34,338717
18.45,338739
28.87,338761
11.44,338783
20.35,338805
23.56,338827
10.37,338849
13.89,338871
8.82,338893
14.89,338915
12.14,338937
11.77,338959
11.02,338981
11.05,339003
11.10,339025
11.06,339047
11.64,339069
11.50,339091
11.48,339113
10.96,339135
10.64,339157
11.40,339179
11.81,339201
11.79,339223
12.58,339245
12.22,339267
11.66,339289
12.30,339311
16.18,339333
16.45,339355
18.51,339377
15.62,339399
17.78,339421
18.08,339443
19.78,339465
18.78,339487
15.16,339509
13.66,339531
12.15,339553
11.94,339575
11.69,339597
11.47,339619
11.43,339641
10.63,339663
11.29,339685
11.46,339707
13.16,339729
16.06,339751
19.83,339773
15.04,339795
14.81,339817
6.85,339839
4.62,339861
20.08,339883
24.80,339905
10.07,339927
12.44,339949
27.00,339971
10.36,339993
13.39,340015
9.23,340037
15.52,340059
13.67,340081
11.39,340103
11.20,340125
10.33,340147
11.09,340169
11.27,340191
11.45,340213
11.29,340235
11.24,340257
11.07,340279
10.99,340301
11.41,340323
11.45,340345
12.48,340367
12.23,340389
11.35,340411
10.93,340433
15.31,340455
21.23,340477
20.45,340499
16.94,340521
22.38,340543
25.02,340565
21.22,340587
15.79,340609
13.68,340631
12.24,340653
12.09,340675
11.11,340697
11.02,340719
11.52,340741
11.56,340763
11.55,340785
11.52,340807
11.98,340829
15.34,340851
21.09,340873
18.44,340895
9.83,340917
10.73,340939
3.59,340961
18.21,340983
26.02,341005
13.45,341027
30.06,341049
10.51,341071
11.07,341093
8.40,341115
12.32,341137
11.45,341159
11.90,341181
10.52,341203
10.51,341225
10.78,341247
10.57,341269
10.94,341291
11.37,341313
11.14,341335
11.31,341357
11.14,341379
10.75,341401
10.77,341423
11.26,341445
11.33,341467
11.68,341489
11.91,341511
11.49,341533
11.20,341555
14.66,341577
19.95,341599
18.60,341621
17.29,341643
18.91,341665
21.45,341687
22.34,341709
16.42,341731
13.45,341753
12.64,341775
13.25,341797
12.29,341819
11.54,341841
11.41,341863
10.82,341885
10.47,341907
10.81,341929
12.29,341951
13.50,341973
16.91,341995
18.42,342017
15.15,342039
10.68,342061
10.22,342083
5.48,342105
18.38,342127
26.63,342149
11.05,342171
26.84,342193
16.42,342215
13.65,342237
12.77,342259
11.33,342281
14.17,342303
12.19,342325
11.45,342347
10.20,342369
11.28,342391
10.73,342413
11.28,342435
11.71,342457
11.20,342479
11.31,342501
10.93,342523
10.42,342545
11.25,342567
11.88,342589
11.95,342611
12.01,342633
11.51,342655
11.26,342677
13.61,342699
21.38,342721
20.00,342743
17.84,342765
20.84,342787
23.25,342809
23.31,342831
17.83,342853
13.78,342875
12.96,342897
13.24,342918
11.93,342940
11.60,342962
10.91,342983
10.49,343005
10.20,343027
10.40,343048
11.43,343070
13.55,343092
17.63,343113
20.40,343135
13.41,343157
12.12,343178
11.15,343200
4.43,343222
19.81,343243
29.46,343265
9.98,343287
15.60,343308
27.18,343330
11.67,343352
13.70,343373
12.10,343395
16.27,343417
14.05,343439
11.85,343461
10.17,343483
10.93,343505
11.57,343527
