y,timestamps
10.40,177207
10.12,177229
10.33,177251
10.22,177273
10.80,177295
11.41,177317
13.04,177339
14.21,177361
14.76,177383
17.32,177405
19.34,177427
21.37,177449
20.18,177471
20.26,177493
18.11,177515
13.69,177537
9.48,177559
9.84,177581
7.49,177603
7.88,177625
6.99,177647
6.54,177669
6.70,177691
8.62,177713
12.52,177735
13.83,177757
14.66,177779
18.40,177801
23.68,177823
22.96,177845
25.94,177867
25.86,177889
20.89,177911
20.81,177933
15.68,177955
25.29,177977
16.24,177999
16.23,178021
15.74,178043
18.41,178065
10.48,178087
8.44,178109
11.52,178131
11.34,178153
11.09,178175
11.36,178197
10.45,178219
11.70,178241
10.78,178263
10.35,178285
10.99,178307
10.79,178329
10.43,178351
10.92,178373
11.14,178395
11.26,178417
10.75,178439
11.74,178461
12.28,178483
12.25,178505
13.08,178527
13.94,178549
15.59,178571
18.04,178593
19.52,178615
21.05,178637
18.57,178659
12.16,178681
12.75,178703
7.90,178725
7.10,178747
7.86,178769
6.44,178791
5.17,178813
5.78,178835
5.67,178857
5.38,178879
7.41,178901
11.20,178923
13.41,178945
16.38,178967
17.94,178989
20.85,179011
19.01,179033
17.54,179055
17.08,179077
21.97,179099
21.17,179121
12.32,179143
18.34,179165
17.02,179187
17.35,179209
11.96,179231
10.94,179253
12.49,179275
14.81,179297
9.26,179319
10.72,179341
10.45,179363
10.31,179385
10.91,179407
10.11,179429
10.24,179451
10.15,179473
10.41,179495
10.94,179517
10.13,179539
10.33,179561
10.30,179583
10.21,179605
10.44,179627
10.56,179649
10.95,179671
11.26,179693
12.42,179715
12.78,179737
12.58,179759
15.49,179781
16.85,179803
20.05,179825
20.39,179847
20.49,179869
21.46,179891
18.58,179913
13.69,179935
13.92,179957
10.94,179979
7.08,180001
5.85,180023
3.62,180045
3.46,180067
5.48,180089
7.51,180111
9.67,180133
10.70,180155
15.06,180177
20.25,180199
22.59,180221
27.77,180243
23.03,180265
20.60,180287
20.17,180309
21.46,180331
17.01,180353
29.76,180375
20.18,180397
8.72,180419
8.93,180441
17.92,180463
11.49,180485
10.88,180507
10.99,180529
10.40,180551
10.35,180573
10.96,180595
10.02,180617
10.40,180639
10.79,180661
9.64,180683
10.14,180705
10.13,180727
10.16,180749
10.44,180771
11.40,180793
11.66,180815
13.36,180837
12.17,180859
14.83,180881
16.62,180903
18.63,180925
20.43,180947
21.69,180969
17.49,180991
18.35,181013
14.88,181035
9.82,181057
11.32,181079
7.41,181101
6.15,181123
5.57,181145
4.23,181167
5.02,181189
9.87,181211
13.21,181233
11.35,181255
17.41,181277
21.77,181299
20.83,181321
26.92,181343
27.71,181365
21.85,181387
20.36,181409
22.69,181431
17.01,181453
17.91,181475
21.17,181497
14.18,181518
11.33,181540
15.86,181562
13.12,181583
8.90,181605
10.82,181626
11.14,181648
10.63,181670
10.30,181692
10.36,181714
10.25,181736
11.12,181758
10.62,181780
10.47,181802
10.89,181824
10.79,181846
10.84,181868
10.63,181890
10.54,181912
11.23,181934
11.76,181956
11.63,181978
12.45,182000
12.82,182022
14.85,182044
14.71,182066
17.00,182088
17.35,182110
17.23,182132
18.37,182154
16.48,182176
12.39,182198
8.71,182220
11.21,182242
9.03,182264
7.23,182286
8.60,182308
6.76,182330
5.91,182352
9.50,182374
10.58,182396
9.99,182418
13.16,182440
14.46,182462
18.14,182484
22.26,182506
19.51,182528
27.09,182550
25.27,182572
20.77,182594
21.91,182616
16.01,182638
24.85,182660
14.24,182682
16.45,182704
12.22,182726
14.08,182748
10.56,182770
10.00,182792
11.00,182814
11.40,182836
10.76,182858
10.94,182880
10.81,182902
10.82,182924
10.79,182946
10.57,182968
10.53,182990
11.02,183012
10.65,183034
10.74,183056
10.62,183078
10.75,183100
11.04,183122
11.09,183144
11.06,183166
11.29,183188
11.91,183210
11.74,183232
12.17,183254
14.07,183276
15.25,183298
15.43,183320
14.87,183342
13.90,183364
13.38,183386
14.95,183408
14.08,183430
9.83,183452
9.07,183474
9.12,183496
6.93,183518
8.25,183540
10.96,183562
6.68,183584
7.24,183606
10.17,183628
11.28,183650
10.09,183672
13.05,183694
15.73,183716
16.95,183738
16.90,183760
16.55,183782
20.35,183804
21.84,183826
23.27,183848
21.93,183870
21.30,183892
13.32,183914
19.45,183936
17.99,183958
12.43,183980
12.47,184002
14.68,184024
11.78,184046
9.18,184068
11.14,184090
10.75,184112
10.85,184134
10.71,184156
10.65,184178
10.61,184200
10.28,184222
10.54,184244
10.43,184266
10.41,184288
10.88,184310
10.60,184332
10.79,184354
10.61,184376
11.11,184398
11.03,184420
11.87,184442
13.41,184464
12.36,184486
14.02,184508
16.23,184530
16.95,184552
19.33,184574
18.25,184595
19.70,184617
16.43,184639
13.01,184661
11.60,184683
10.87,184705
8.32,184727
4.99,184749
8.46,184770
7.38,184792
4.77,184814
7.38,184835
9.48,184857
9.44,184879
13.32,184901
16.66,184923
22.58,184945
22.84,184967
29.47,184989
18.81,185010
21.73,185032
21.98,185054
18.74,185075
18.76,185097
19.36,185119
21.59,185140
14.66,185162
12.14,185184
17.06,185206
10.34,185228
9.35,185250
10.98,185272
10.36,185294
10.50,185316
10.60,185338
10.18,185360
10.53,185382
10.42,185404
10.11,185425
10.03,185447
10.33,185469
10.44,185491
10.17,185513
10.14,185535
10.38,185557
10.91,185579
10.98,185601
11.94,185623
13.74,185645
14.91,185667
16.02,185689
18.73,185711
19.77,185733
19.54,185755
15.83,185777
17.16,185799
15.55,185821
8.65,185843
7.13,185865
7.51,185887
3.99,185909
3.04,185931
4.93,185953
4.45,185975
5.36,185997
12.19,186019
13.62,186041
15.57,186063
22.90,186085
22.44,186107
25.21,186129
21.52,186151
22.15,186173
21.27,186195
20.61,186217
22.09,186239
13.97,186261
19.06,186283
12.58,186305
12.77,186327
14.31,186349
11.11,186371
9.75,186393
10.91,186415
10.56,186437
10.12,186459
10.37,186481
10.08,186503
10.20,186525
10.52,186547
10.25,186569
10.51,186591
10.34,186613
10.18,186635
10.21,186657
10.54,186679
10.55,186701
10.81,186723
10.88,186745
11.30,186767
11.74,186789
15.00,186811
15.58,186833
16.52,186855
18.22,186877
19.02,186899
17.62,186921
16.55,186943
16.68,186965
10.34,186987
8.71,187009
8.25,187031
5.81,187053
6.43,187075
7.11,187097
5.09,187119
6.93,187141
7.71,187163
9.08,187185
11.91,187207
14.01,187229
17.33,187251
21.09,187273
24.04,187295
30.66,187317
24.36,187339
20.44,187361
21.62,187383
23.92,187405
13.50,187427
21.54,187449
13.85,187471
11.87,187493
15.40,187515
11.14,187537
10.05,187559
10.79,187581
10.55,187603
10.88,187625
10.35,187647
10.67,187669
10.65,187691
10.45,187713
10.29,187735
10.45,187757
11.02,187779
10.78,187801
10.64,187823
10.69,187845
10.64,187867
10.75,187889
11.03,187911
11.22,187933
11.91,187955
12.72,187977
14.43,187999
14.35,188021
15.05,188043
16.36,188065
17.71,188087
17.14,188109
17.67,188131
14.24,188153
9.44,188175
10.46,188197
8.55,188219
5.42,188241
6.98,188263
9.29,188285
7.27,188307
7.53,188329
10.11,188351
9.85,188373
8.66,188395
12.37,188417
15.31,188439
18.00,188461
21.95,188483
