y,timestamps
14.76,278770
13.08,278792
15.54,278814
16.48,278836
15.04,278858
16.18,278880
16.17,278902
16.18,278924
15.88,278946
14.11,278968
12.99,278990
12.56,279012
12.01,279034
11.61,279056
11.87,279078
11.31,279100
11.29,279122
11.97,279144
12.49,279166
14.89,279188
18.28,279210
15.75,279232
11.71,279254
12.10,279276
9.25,279298
7.99,279320
18.20,279342
22.77,279364
13.29,279386
21.36,279408
18.16,279430
12.15,279452
12.28,279474
8.50,279496
13.11,279518
11.77,279540
11.21,279562
9.98,279584
10.79,279606
11.00,279628
10.97,279650
11.10,279672
10.99,279694
11.00,279716
11.17,279738
11.35,279760
11.40,279782
11.21,279804
11.31,279826
11.32,279848
11.06,279870
11.53,279892
11.86,279914
11.26,279936
11.44,279958
12.80,279980
15.09,280002
15.34,280024
17.33,280046
16.93,280068
17.87,280090
16.94,280112
17.50,280134
15.70,280156
14.54,280178
14.36,280200
13.58,280222
12.57,280244
12.02,280266
11.67,280288
11.52,280310
11.05,280332
11.47,280354
11.03,280376
13.38,280398
17.31,280420
18.67,280442
15.20,280464
12.05,280486
10.67,280508
7.35,280530
15.47,280552
24.52,280574
13.41,280596
22.19,280618
19.18,280640
10.36,280662
13.19,280684
9.33,280706
13.79,280728
11.13,280750
15.05,280772
11.16,280794
11.44,280816
10.42,280838
10.71,280860
11.65,280882
11.69,280904
11.56,280926
11.19,280948
10.65,280970
10.93,280992
11.08,281014
11.62,281036
12.15,281058
12.24,281080
11.94,281102
11.65,281124
11.91,281146
13.77,281168
14.06,281190
13.86,281212
15.35,281233
15.48,281255
16.23,281277
16.06,281298
17.97,281320
16.84,281342
15.18,281364
14.02,281386
13.49,281408
13.26,281430
13.67,281452
13.43,281474
13.14,281496
12.09,281518
11.32,281540
11.66,281562
12.05,281584
12.42,281606
14.05,281628
15.25,281650
14.72,281672
13.04,281694
12.50,281716
9.21,281738
6.71,281760
14.49,281782
28.12,281804
12.73,281826
23.47,281848
22.40,281870
12.41,281892
7.44,281914
11.63,281936
11.78,281958
12.46,281980
11.06,282002
11.56,282024
11.56,282046
10.30,282068
10.87,282090
11.04,282112
11.00,282134
11.27,282156
11.41,282178
11.34,282200
11.28,282222
11.38,282244
11.68,282266
11.42,282288
11.36,282310
11.49,282332
11.77,282354
12.37,282376
15.15,282398
14.90,282420
17.37,282442
15.75,282464
16.76,282486
17.51,282508
18.56,282530
16.69,282552
14.74,282574
13.85,282596
13.61,282618
12.80,282640
12.03,282662
11.76,282684
12.13,282706
12.03,282728
11.85,282750
11.81,282772
10.91,282794
12.41,282816
17.18,282838
17.63,282860
13.37,282882
9.87,282904
12.08,282926
6.89,282948
9.11,282970
21.96,282992
24.57,283014
10.23,283036
15.56,283058
24.42,283080
10.31,283102
13.37,283124
9.52,283146
12.37,283168
13.77,283190
11.16,283212
9.69,283234
9.92,283256
9.86,283278
11.55,283300
12.87,283322
12.81,283344
12.30,283366
11.75,283388
10.75,283410
10.95,283432
10.69,283454
10.74,283476
11.41,283498
12.29,283520
12.76,283542
12.97,283564
12.57,283586
12.29,283608
11.93,283630
12.72,283652
13.45,283674
12.88,283696
15.72,283718
15.90,283740
15.85,283762
16.42,283784
17.86,283806
17.57,283828
15.87,283850
14.03,283872
12.52,283894
12.15,283916
11.77,283938
11.58,283960
11.21,283982
11.09,284004
11.21,284026
11.57,284048
14.12,284070
16.84,284092
17.84,284114
13.60,284136
13.42,284158
6.93,284180
8.04,284202
21.91,284224
13.98,284246
15.05,284268
27.08,284290
11.00,284312
11.58,284334
9.06,284356
11.43,284378
13.16,284400
11.99,284422
10.98,284444
10.15,284466
10.85,284488
10.69,284510
10.85,284532
11.18,284554
10.98,284576
10.86,284598
10.90,284620
10.66,284642
10.60,284664
10.53,284686
11.11,284708
11.59,284730
12.01,284752
12.14,284774
12.45,284796
13.24,284818
14.29,284840
13.68,284862
17.05,284884
16.85,284906
15.75,284928
17.23,284950
18.28,284972
15.98,284994
14.18,285016
13.59,285038
13.31,285060
13.00,285082
12.38,285104
11.94,285126
11.87,285148
11.04,285170
10.91,285192
11.52,285214
11.67,285236
13.48,285258
17.27,285280
16.78,285302
13.19,285324
11.08,285346
12.07,285368
6.76,285390
11.72,285412
25.34,285434
14.41,285456
12.11,285478
26.83,285500
10.81,285522
13.41,285544
8.12,285566
13.56,285588
13.62,285610
13.99,285632
15.29,285654
10.19,285676
10.85,285698
10.29,285720
11.92,285742
11.67,285764
12.12,285786
11.72,285808
11.20,285830
10.53,285852
11.14,285874
11.58,285896
11.98,285918
12.23,285940
12.17,285962
11.30,285984
11.91,286006
13.82,286028
13.78,286050
15.20,286072
16.57,286094
16.45,286116
16.74,286138
14.61,286160
15.58,286182
15.63,286204
15.34,286226
14.25,286248
13.21,286270
12.16,286292
12.01,286314
12.40,286336
12.67,286358
12.31,286380
11.72,286402
11.64,286424
11.76,286446
11.84,286468
13.30,286490
15.90,286512
16.23,286534
13.51,286556
10.26,286578
11.46,286600
6.45,286622
14.55,286644
25.44,286666
12.95,286688
15.07,286710
19.58,286732
11.50,286754
14.64,286776
8.12,286798
13.75,286820
13.51,286842
12.00,286864
10.79,286886
10.50,286908
11.06,286930
10.81,286952
11.02,286974
11.23,286996
11.29,287018
10.98,287040
10.97,287062
10.94,287084
10.99,287106
11.27,287128
11.52,287150
11.41,287172
10.84,287194
11.26,287216
11.44,287238
11.46,287260
11.42,287282
14.83,287304
17.47,287325
17.96,287347
16.16,287369
17.87,287391
19.42,287413
21.82,287435
18.84,287457
15.25,287479
14.21,287501
13.52,287523
12.40,287545
11.55,287567
11.30,287589
11.31,287611
10.49,287633
10.92,287655
11.19,287677
11.77,287699
14.72,287721
18.53,287743
16.85,287765
12.22,287787
12.57,287809
8.49,287831
7.50,287853
16.82,287875
27.34,287897
12.16,287919
14.15,287941
23.87,287963
12.13,287985
14.56,288007
11.74,288029
12.03,288051
15.85,288073
11.54,288095
10.32,288117
10.49,288139
10.77,288161
10.34,288183
11.00,288205
11.10,288227
11.35,288249
11.53,288271
11.21,288293
11.11,288315
11.07,288337
11.20,288359
11.51,288381
11.04,288403
11.01,288425
11.49,288447
11.63,288469
12.02,288491
14.10,288513
14.79,288535
15.10,288557
18.33,288579
16.48,288601
15.17,288623
17.88,288645
17.47,288667
15.62,288689
14.40,288711
14.50,288733
13.65,288755
12.80,288777
11.20,288799
10.63,288821
10.94,288843
10.92,288865
10.91,288887
11.12,288909
13.57,288931
16.88,288953
19.41,288975
15.12,288997
11.94,289019
14.69,289041
7.58,289063
7.51,289085
23.32,289107
