time,timestamps,ax,ay,az,mag
18:24:43.771,41160,0.20,-0.61,0.38,0.75
18:24:43.782,41174,0.17,-0.61,0.27,0.69
18:24:43.796,41188,0.27,-0.86,0.14,0.91
18:24:43.809,41202,0.39,-1.06,0.07,1.13
18:24:43.830,41216,0.41,-1.00,0.03,1.09
18:24:43.844,41230,0.21,-0.90,0.15,0.94
18:24:43.853,41244,0.04,-0.82,0.28,0.87
18:24:43.903,41258,-0.08,-0.78,0.43,0.90
18:24:43.903,41272,-0.16,-0.74,0.50,0.91
18:24:43.904,41286,-0.24,-0.81,0.47,0.97
18:24:43.908,41300,-0.26,-0.97,0.28,1.04
18:24:43.922,41314,-0.20,-1.14,0.08,1.16
18:24:43.941,41328,-0.16,-1.23,-0.05,1.24
18:24:43.957,41342,-0.24,-1.20,0.06,1.23
18:24:43.968,41356,-0.57,-0.84,-0.24,1.04
18:24:43.978,41370,-0.78,-0.59,0.00,0.97
18:24:44.031,41384,-0.88,-0.60,0.24,1.09
18:24:44.032,41398,-1.05,-0.58,0.07,1.20
18:24:44.034,41412,-0.76,-0.20,-0.31,0.85
18:24:44.036,41426,-0.78,-0.06,-0.41,0.88
18:24:44.125,41440,-0.54,-0.07,-0.88,1.03
18:24:44.126,41454,-0.39,-0.34,-0.93,1.07
18:24:44.126,41468,-0.39,-0.56,-0.21,0.71
18:24:44.127,41482,-0.43,-0.63,-0.11,0.77
18:24:44.128,41496,-1.46,-0.77,-0.20,1.66
18:24:44.128,41510,-2.13,-1.22,0.12,2.45
18:24:44.165,41524,-1.08,-0.99,0.53,1.56
18:24:44.166,41538,-0.47,-0.45,0.02,0.65
18:24:44.167,41552,-0.53,-0.60,-0.12,0.81
18:24:44.206,41566,-0.06,-1.01,0.23,1.04
18:24:44.207,41580,0.06,-1.58,0.34,1.61
18:24:44.208,41594,-0.55,-1.24,-0.67,1.51
18:24:44.230,41608,-0.92,-1.06,0.10,1.41
18:24:44.231,41622,-1.02,-0.30,0.19,1.07
18:24:44.270,41636,-0.70,-0.49,0.03,0.86
18:24:44.271,41650,-0.45,-1.21,-0.39,1.35
18:24:44.272,41664,-0.16,-1.57,-0.75,1.75
18:24:44.290,41678,-0.42,-1.12,-0.73,1.40
18:24:44.300,41692,-0.75,-0.67,-0.17,1.02
18:24:44.317,41706,-0.94,-0.59,0.06,1.11
18:24:44.332,41720,-0.80,-0.73,-0.10,1.08
18:24:44.342,41734,-0.67,-0.90,-0.27,1.15
18:24:44.356,41748,-0.68,-0.86,-0.27,1.13
18:24:44.374,41762,-0.67,-0.81,-0.29,1.09
18:24:44.385,41776,-0.74,-0.78,-0.25,1.11
18:24:44.405,41790,-0.80,-0.72,-0.18,1.09
18:24:44.412,41804,-0.80,-0.77,-0.09,1.11
18:24:44.430,41818,-0.78,-0.66,-0.21,1.05
18:24:44.441,41832,-0.76,-0.66,-0.20,1.02
18:24:44.461,41846,-0.77,-0.71,-0.23,1.07
18:24:44.468,41860,-0.78,-0.70,-0.26,1.08
18:24:44.485,41874,-0.74,-0.74,-0.27,1.08
18:24:44.500,41888,-0.61,-0.82,-0.37,1.09
18:24:44.512,41902,-0.72,-0.85,-0.17,1.13
18:24:44.526,41916,-0.63,-0.82,0.27,1.07
18:24:44.539,41930,-0.67,-0.80,-0.06,1.05
18:24:44.556,41944,-0.71,-0.80,-0.08,1.08
18:24:44.566,41958,-0.72,-0.81,-0.12,1.09
18:24:44.585,41972,-0.76,-0.81,-0.18,1.12
18:24:44.596,41986,-0.76,-0.82,-0.27,1.15
18:24:44.611,42000,-0.79,-0.74,-0.20,1.10
18:24:44.623,42014,-0.87,-0.76,-0.12,1.16
18:24:44.643,42028,-0.85,-0.78,-0.16,1.16
18:24:44.653,42042,-0.79,-0.74,-0.15,1.09
18:24:44.670,42056,-0.73,-0.76,-0.19,1.08
18:24:44.681,42070,-0.74,-0.83,-0.18,1.12
18:24:44.693,42084,-0.78,-0.84,-0.13,1.15
18:24:44.711,42098,-0.82,-0.83,-0.16,1.18
18:24:44.764,42112,-0.76,-1.02,-0.32,1.32
18:24:44.764,42126,-0.95,-0.95,-0.22,1.36
18:24:44.766,42140,-1.07,-0.75,-0.21,1.32
18:24:44.767,42154,-1.18,-0.67,-0.17,1.36
18:24:44.799,42168,-1.65,-0.60,-0.32,1.78
18:24:44.800,42182,-1.91,-0.55,-0.25,2.00
18:24:44.805,42196,-1.54,-0.70,-0.30,1.72
18:24:44.841,42210,-1.11,-0.79,-0.63,1.50
18:24:44.842,42224,-0.84,-1.01,-0.38,1.37
18:24:44.846,42238,-0.53,-1.38,0.11,1.48
18:24:44.925,42252,-0.36,-1.67,0.23,1.73
18:24:44.926,42266,-0.16,-1.96,0.13,1.98
18:24:44.927,42280,0.29,-2.00,-0.14,2.03
18:24:44.928,42294,0.41,-1.39,-0.12,1.46
18:24:44.930,42308,0.24,-1.62,1.01,1.92
18:24:44.930,42322,-0.01,-0.77,0.53,0.94
18:24:44.966,42336,-0.46,-0.88,0.24,1.03
18:24:44.967,42350,-0.08,-1.05,0.21,1.07
18:24:44.971,42364,0.15,-1.11,0.08,1.12
18:24:45.004,42378,0.24,-0.97,0.10,1.01
18:24:45.004,42392,0.25,-0.78,0.18,0.84
18:24:45.041,42406,0.26,-0.80,0.20,0.86
18:24:45.042,42420,0.34,-0.95,0.10,1.01
18:24:45.044,42434,0.31,-0.99,0.07,1.04
18:24:45.058,42448,0.50,-1.17,0.05,1.27
18:24:45.072,42462,0.36,-1.03,0.13,1.10
18:24:45.089,42476,0.17,-0.93,0.22,0.97
18:24:45.102,42490,0.07,-0.86,0.28,0.91
18:24:45.118,42504,-0.01,-0.84,0.35,0.91
18:24:45.125,42518,-0.10,-0.87,0.39,0.96
18:24:45.142,42532,-0.17,-0.98,0.31,1.04
18:24:45.188,42546,-0.15,-1.09,0.20,1.12
18:24:45.188,42560,-0.14,-1.16,0.09,1.18
18:24:45.189,42574,-0.18,-1.14,0.12,1.16
18:24:45.199,42588,-0.33,-1.06,0.18,1.13
18:24:45.213,42602,-0.52,-1.02,0.25,1.17
18:24:45.233,42616,-0.79,-0.56,-0.07,0.97
18:24:45.238,42630,-0.79,-0.46,-0.03,0.91
18:24:45.252,42644,-0.90,-0.52,0.22,1.06
18:24:45.271,42658,-0.93,-0.64,-0.17,1.14
18:24:45.282,42672,-0.49,-0.53,-0.73,1.03
18:24:45.301,42686,-0.40,-0.29,-0.98,1.09
18:24:45.311,42700,-0.48,-0.26,-0.72,0.90
18:24:45.331,42714,-0.58,-0.33,-0.36,0.76
18:24:45.343,42728,-0.55,-0.38,-0.13,0.69
18:24:45.350,42742,-0.50,-0.44,0.11,0.68
18:24:45.367,42756,-1.40,-0.67,-0.19,1.56
18:24:45.379,42770,-2.13,-0.72,-0.42,2.28
18:24:45.393,42784,-1.13,-1.35,0.40,1.80
18:24:45.407,42798,-0.51,-0.29,0.04,0.59
18:24:45.425,42812,-0.30,-0.38,0.28,0.56
18:24:45.435,42826,-0.04,-0.85,0.60,1.04
18:24:45.456,42840,-0.13,-1.51,0.44,1.58
18:24:45.466,42854,-0.48,-1.79,0.04,1.86
18:24:45.476,42868,-1.01,-0.84,0.55,1.42
18:24:45.494,42882,-0.96,-0.32,0.67,1.21
18:24:45.509,42896,-0.91,-0.34,0.37,1.04
18:24:45.518,42910,-0.39,-1.61,-0.42,1.71
18:24:45.573,42924,0.10,-1.88,-0.72,2.02
18:24:45.574,42938,-0.03,-1.44,-1.24,1.90
18:24:45.574,42952,-0.62,-0.69,-0.20,0.95
18:24:45.575,42966,-0.89,-0.61,0.15,1.10
18:24:45.612,42980,-1.07,-0.51,0.20,1.20
18:24:45.613,42994,-0.81,-0.77,-0.05,1.12
18:24:45.617,43008,-0.61,-0.96,-0.23,1.16
18:24:45.654,43022,-0.59,-0.86,-0.30,1.09
18:24:45.655,43036,-0.74,-0.77,-0.14,1.07
18:24:45.659,43050,-0.77,-0.79,-0.11,1.11
18:24:45.695,43064,-0.78,-0.74,-0.17,1.09
18:24:45.696,43078,-0.74,-0.70,-0.16,1.03
18:24:45.700,43092,-0.74,-0.67,-0.20,1.02
18:24:45.728,43106,-0.73,-0.70,-0.20,1.03
18:24:45.730,43120,-0.78,-0.81,-0.24,1.15
18:24:45.773,43134,-0.70,-0.69,-0.19,1.00
18:24:45.776,43148,-0.72,-0.77,-0.12,1.06
18:24:45.776,43162,-0.73,-0.80,-0.10,1.09
18:24:45.789,43176,-0.66,-0.87,-0.02,1.09
18:24:45.799,43190,-0.67,-0.92,-0.06,1.14
18:24:45.821,43204,-0.71,-0.87,-0.08,1.13
18:24:45.826,43218,-0.73,-0.80,-0.11,1.09
18:24:45.841,43232,-0.73,-0.76,-0.18,1.07
18:24:45.857,43246,-0.70,-0.75,-0.29,1.07
18:24:45.868,43260,-0.73,-0.75,-0.30,1.09
18:24:45.886,43274,-0.84,-0.75,-0.20,1.15
18:24:45.895,43288,-0.88,-0.70,-0.21,1.14
18:24:45.914,43302,-0.80,-0.69,-0.24,1.08
18:24:45.929,43316,-0.72,-0.73,-0.26,1.06
18:24:45.939,43330,-0.68,-0.77,-0.25,1.06
18:24:45.952,43344,-0.73,-0.76,-0.16,1.07
18:24:45.969,43358,-0.79,-0.74,-0.09,1.09
18:24:45.981,43372,-0.76,-0.90,-0.25,1.20
18:24:45.994,43386,-0.92,-1.03,-0.23,1.40
18:24:46.015,43400,-1.13,-0.85,-0.20,1.43
18:24:46.025,43414,-1.20,-0.69,-0.22,1.40
18:24:46.042,43428,-1.44,-0.57,-0.21,1.57
18:24:46.052,43442,-1.73,-0.63,-0.10,1.84
18:24:46.065,43456,-1.58,-0.63,-0.21,1.71
18:24:46.078,43470,-0.97,-0.84,-0.60,1.42
18:24:46.096,43484,-0.49,-1.24,-0.63,1.48
18:24:46.106,43498,-0.31,-1.54,-0.18,1.59
18:24:46.120,43512,-0.24,-1.84,-0.01,1.86
18:24:46.135,43526,-0.05,-1.88,-0.22,1.89
18:24:46.155,43540,0.25,-1.75,-0.31,1.79
18:24:46.163,43554,0.37,-1.49,-0.00,1.53
18:24:46.182,43568,-0.12,-1.07,0.57,1.22
18:24:46.191,43582,-0.50,-0.80,0.46,1.04
18:24:46.207,43596,-0.53,-0.74,0.51,1.05
18:24:46.219,43610,-0.22,-0.89,0.20,0.93
18:24:46.236,43624,0.04,-0.97,0.15,0.99
18:24:46.246,43638,0.15,-1.01,0.08,1.02
18:24:46.261,43652,0.26,-0.91,0.15,0.95
18:24:46.281,43666,0.20,-0.78,0.19,0.83
18:24:46.290,43680,0.14,-0.80,0.14,0.82
18:24:46.336,43694,0.23,-0.98,0.13,1.01
18:24:46.336,43708,0.28,-1.12,0.09,1.16
18:24:46.337,43722,0.24,-0.99,0.15,1.03
18:24:46.347,43736,0.13,-0.89,0.21,0.92
18:24:46.400,43750,-0.01,-0.83,0.28,0.88
18:24:46.401,43764,-0.13,-0.81,0.42,0.92
18:24:46.402,43778,-0.26,-0.85,0.42,0.99
18:24:46.403,43792,-0.30,-0.94,0.33,1.04
18:24:46.441,43806,-0.23,-1.08,0.14,1.11
18:24:46.442,43820,-0.18,-1.16,-0.05,1.18
18:24:46.443,43834,-0.20,-1.10,0.00,1.12
18:24:46.482,43848,-0.39,-0.99,0.08,1.07
18:24:46.483,43862,-0.53,-0.96,0.22,1.12
18:24:46.484,43876,-0.77,-0.61,-0.08,0.98
18:24:46.519,43890,-0.79,-0.48,0.05,0.93
18:24:46.520,43904,-0.82,-0.66,0.09,1.05
18:24:46.526,43918,-0.71,-0.76,-0.25,1.07
18:24:46.561,43932,-0.46,-0.49,-0.66,0.94
18:24:46.562,43946,-0.50,-0.33,-0.70,0.93
18:24:46.587,43960,-0.54,-0.43,-0.75,1.02
18:24:46.588,43974,-0.60,-0.46,-0.34,0.83
18:24:46.598,43988,-0.56,-0.45,-0.17,0.74
18:24:46.611,44002,-0.50,-0.56,0.04,0.75
18:24:46.628,44016,-0.58,-0.97,0.02,1.13
18:24:46.638,44030,-2.04,-1.52,-0.35,2.56
18:24:46.654,44044,-1.86,-1.38,-0.15,2.33
18:24:46.670,44058,-0.55,-0.65,0.10,0.86
18:24:46.679,44072,-0.40,-0.45,0.13,0.61
18:24:46.697,44086,-0.21,-0.60,0.45,0.78
18:24:46.711,44100,-0.24,-1.29,0.66,1.47
18:24:46.729,44114,-0.58,-1.55,0.19,1.67
18:24:46.735,44128,-0.96,-0.90,0.43,1.39
18:24:46.756,44142,-0.81,-0.32,0.31,0.92
18:24:46.766,44156,-0.73,-0.60,0.07,0.95
18:24:46.783,44170,-0.38,-1.34,-0.29,1.42
18:24:46.799,44184,0.13,-1.77,-0.98,2.02
18:24:46.829,44198,0.10,-1.46,-1.23,1.91
18:24:46.829,44212,-0.57,-0.79,-0.27,1.01
18:24:46.835,44226,-0.90,-0.57,0.07,1.07
18:24:46.853,44240,-1.10,-0.54,0.17,1.23
18:24:46.868,44254,-0.87,-0.74,0.10,1.15
18:24:46.883,44268,-0.63,-0.92,-0.21,1.13
18:24:46.895,44282,-0.56,-0.89,-0.27,1.09
18:24:46.920,44296,-0.73,-0.79,-0.13,1.08
18:24:46.921,44310,-0.79,-0.75,-0.12,1.10
18:24:46.936,44324,-0.74,-0.73,-0.18,1.05
18:24:46.946,44338,-0.71,-0.75,-0.21,1.06
18:24:46.961,44352,-0.73,-0.75,-0.20,1.07
18:24:46.973,44366,-0.79,-0.75,-0.20,1.11
18:24:46.995,44380,-0.76,-0.62,-0.28,1.02
18:24:47.006,44394,-0.77,-0.76,-0.28,1.12
18:24:47.017,44408,-0.75,-0.77,-0.27,1.11
18:24:47.037,44422,-0.75,-0.77,-0.23,1.10
18:24:47.045,44436,-0.74,-0.76,-0.22,1.08
18:24:47.059,44450,-0.73,-0.79,-0.22,1.09
18:24:47.118,44464,-0.73,-0.79,-0.18,1.09
18:24:47.118,44478,-0.75,-0.79,-0.20,1.11
18:24:47.119,44492,-0.79,-0.79,-0.22,1.14
18:24:47.120,44506,-0.77,-0.75,-0.22,1.09
18:24:47.158,44520,-0.79,-0.75,-0.21,1.11
18:24:47.159,44534,-0.82,-0.76,-0.25,1.15
18:24:47.160,44548,-0.84,-0.72,-0.26,1.13
18:24:47.199,44562,-0.80,-0.70,-0.26,1.09
18:24:47.200,44576,-0.76,-0.72,-0.29,1.09
18:24:47.202,44590,-0.76,-0.74,-0.25,1.09
18:24:47.241,44604,-0.79,-0.75,-0.18,1.11
18:24:47.242,44618,-0.86,-0.81,-0.25,1.21
18:24:47.243,44632,-0.85,-1.04,-0.32,1.38
18:24:47.275,44646,-1.15,-0.91,-0.19,1.48
18:24:47.276,44660,-1.13,-0.75,-0.25,1.38
18:24:47.305,44674,-1.39,-0.59,-0.36,1.55
18:24:47.306,44688,-1.71,-0.47,-0.41,1.82
18:24:47.310,44702,-1.73,-0.53,-0.34,1.84
18:24:47.326,44716,-1.31,-0.82,-0.50,1.62
18:24:47.344,44730,-0.85,-0.92,-0.70,1.44
18:24:47.355,44744,-0.41,-1.38,-0.31,1.47
18:24:47.368,44758,-0.34,-1.65,0.10,1.69
18:24:47.386,44772,-0.16,-1.90,0.06,1.91
18:24:47.400,44786,0.03,-1.96,-0.34,1.99
18:24:47.411,44800,0.42,-1.73,-0.38,1.82
18:24:47.424,44814,0.42,-1.34,-0.07,1.41
18:24:47.445,44828,0.13,-1.21,0.87,1.50
18:24:47.450,44842,-0.14,-0.82,0.35,0.91
18:24:47.466,44856,-0.26,-0.79,0.43,0.94
18:24:47.486,44870,-0.04,-0.87,0.12,0.88
18:24:47.494,44884,0.12,-0.90,0.14,0.92
18:24:47.514,44898,0.21,-0.92,0.09,0.95
18:24:47.523,44912,0.25,-0.82,0.13,0.86
18:24:47.541,44926,0.16,-0.69,0.24,0.75
18:24:47.548,44940,0.08,-0.64,0.17,0.67
18:24:47.562,44954,0.18,-0.75,0.18,0.80
18:24:47.581,44968,0.32,-1.01,0.15,1.07
18:24:47.592,44982,0.37,-1.10,0.04,1.16
18:24:47.635,44996,0.28,-1.04,0.07,1.08
18:24:47.636,45010,0.13,-0.99,0.14,1.01
18:24:47.637,45024,-0.08,-0.93,0.31,0.98
18:24:47.651,45038,-0.28,-0.86,0.43,1.00
18:24:47.661,45052,-0.41,-0.86,0.40,1.04
18:24:47.680,45066,-0.44,-0.95,0.27,1.08
18:24:47.688,45080,-0.42,-1.09,0.07,1.17
18:24:47.707,45094,-0.39,-1.16,-0.06,1.22
18:24:47.717,45108,-0.47,-1.14,-0.04,1.23
18:24:47.731,45122,-0.50,-0.87,0.23,1.03
18:24:47.747,45136,-0.80,-0.66,-0.21,1.06
18:24:47.800,45150,-0.70,-0.66,-0.05,0.96
18:24:47.800,45164,-0.69,-0.98,-0.26,1.23
18:24:47.802,45178,-0.52,-0.66,-0.55,1.01
18:24:47.803,45192,-0.51,-0.22,-0.62,0.84
18:24:47.841,45206,-0.71,-0.02,-0.41,0.82
18:24:47.842,45220,-0.70,-0.25,-0.18,0.76
18:24:47.844,45234,-0.62,-0.37,-0.13,0.73
18:24:47.882,45248,-0.54,-0.49,0.06,0.73
18:24:47.884,45262,-1.40,-0.94,-0.10,1.69
18:24:47.885,45276,-1.96,-1.71,-0.13,2.60
18:24:47.924,45290,-0.77,-1.01,0.29,1.30
18:24:47.925,45304,-0.61,-0.47,0.29,0.82
18:24:47.926,45318,-0.49,-0.57,0.42,0.87
18:24:47.965,45332,-0.37,-1.09,0.43,1.23
18:24:47.966,45346,-0.37,-1.53,0.33,1.61
18:24:47.968,45360,-0.70,-1.22,0.04,1.41
18:24:47.983,45374,-0.85,-0.59,0.22,1.05
18:24:48.005,45388,-0.84,-0.44,0.08,0.95
18:24:48.010,45402,-0.55,-1.02,-0.18,1.17
18:24:48.030,45416,-0.30,-1.38,-0.58,1.52
18:24:48.038,45430,-0.34,-1.20,-0.70,1.43
18:24:48.056,45444,-0.65,-0.79,-0.26,1.06
18:24:48.066,45458,-0.81,-0.72,-0.13,1.09
18:24:48.082,45472,-0.80,-0.76,-0.17,1.11
18:24:48.108,45486,-0.69,-0.83,-0.23,1.11
18:24:48.110,45500,-0.68,-0.85,-0.20,1.10
18:24:48.128,45514,-0.66,-0.85,-0.21,1.10
18:24:48.136,45528,-0.68,-0.85,-0.22,1.11
18:24:48.157,45542,-0.71,-0.81,-0.21,1.10
18:24:48.164,45556,-0.77,-0.74,-0.11,1.08
18:24:48.180,45570,-0.82,-0.70,-0.04,1.08
18:24:48.195,45584,-0.72,-0.76,-0.09,1.05
18:24:48.212,45598,-0.71,-0.74,-0.20,1.05
18:24:48.222,45612,-0.82,-0.82,-0.13,1.17
18:24:48.241,45626,-0.69,-0.78,-0.23,1.07
18:24:48.249,45640,-0.62,-0.94,0.08,1.13
18:24:48.262,45654,-0.67,-0.83,-0.13,1.07
18:24:48.278,45668,-0.66,-0.85,-0.10,1.08
18:24:48.291,45682,-0.66,-0.89,-0.10,1.11
18:24:48.308,45696,-0.69,-0.87,-0.10,1.11
18:24:48.321,45710,-0.73,-0.84,-0.13,1.12
18:24:48.332,45724,-0.77,-0.82,-0.17,1.14
18:24:48.346,45738,-0.76,-0.79,-0.22,1.12
18:24:48.367,45752,-0.76,-0.73,-0.22,1.07
18:24:48.375,45766,-0.79,-0.76,-0.22,1.12
18:24:48.393,45780,-0.84,-0.74,-0.22,1.15
18:24:48.407,45794,-0.84,-0.74,-0.22,1.14
18:24:48.421,45808,-0.80,-0.72,-0.25,1.11
18:24:48.430,45822,-0.74,-0.74,-0.26,1.08
18:24:48.449,45836,-0.70,-0.71,-0.29,1.04
18:24:48.463,45850,-0.70,-0.70,-0.26,1.02
18:24:48.475,45864,-0.70,-0.73,-0.19,1.03
18:24:48.491,45878,-0.73,-0.73,-0.09,1.04
18:24:48.500,45892,-0.77,-0.82,-0.13,1.13
18:24:48.521,45906,-0.74,-1.09,-0.21,1.33
18:24:48.530,45920,-1.07,-0.88,-0.04,1.38
18:24:48.581,45934,-1.09,-0.66,-0.11,1.27
18:24:48.582,45948,-1.18,-0.39,-0.04,1.24
18:24:48.583,45962,-1.54,-0.51,-0.09,1.63
18:24:48.584,45976,-1.77,-0.62,-0.25,1.89
18:24:48.622,45990,-1.43,-0.66,-0.32,1.61
18:24:48.623,46004,-0.97,-0.81,-0.61,1.40
18:24:48.626,46018,-0.51,-1.17,-0.43,1.34
18:24:48.663,46032,-0.30,-1.50,-0.01,1.53
18:24:48.664,46046,-0.26,-1.76,0.08,1.79
18:24:48.668,46060,-0.19,-1.87,-0.03,1.88
18:24:48.705,46074,-0.01,-1.74,-0.33,1.77
18:24:48.705,46088,0.26,-1.55,-0.05,1.57
18:24:48.709,46102,0.37,-1.13,0.74,1.40
18:24:48.746,46116,-0.08,-0.83,0.47,0.96
18:24:48.747,46130,-0.46,-0.73,0.45,0.97
18:24:48.751,46144,-0.41,-0.80,0.45,1.01
18:24:48.771,46158,-0.13,-0.91,0.25,0.96
18:24:48.780,46172,0.06,-0.98,0.27,1.01
18:24:48.795,46186,0.15,-0.81,0.30,0.88
18:24:48.810,46200,0.09,-0.66,0.25,0.71
18:24:48.824,46214,0.18,-0.73,0.26,0.79
18:24:48.836,46228,0.21,-0.91,0.13,0.94
18:24:48.857,46242,0.31,-1.08,0.11,1.13
18:24:48.868,46256,0.29,-1.02,0.08,1.06
18:24:48.885,46270,0.18,-0.91,0.16,0.94
18:24:48.895,46284,0.06,-0.85,0.25,0.89
18:24:48.938,46298,-0.06,-0.79,0.41,0.89
18:24:48.939,46312,-0.18,-0.79,0.50,0.95
18:24:48.939,46326,-0.24,-0.87,0.43,1.01
18:24:48.951,46340,-0.21,-1.01,0.22,1.06
18:24:48.964,46354,-0.16,-1.19,-0.03,1.21
18:24:48.977,46368,-0.06,-1.26,-0.08,1.26
18:24:48.990,46382,-0.18,-1.15,0.04,1.17
18:24:49.004,46396,-0.52,-0.81,0.02,0.96
18:24:49.018,46410,-0.76,-0.58,0.09,0.96
18:24:49.038,46424,-0.95,-0.46,0.24,1.09
18:24:49.077,46438,-0.95,-0.56,0.24,1.13
18:24:49.079,46452,-0.85,-0.61,-0.26,1.08
18:24:49.080,46466,-0.56,-0.56,-0.58,0.98
18:24:49.088,46480,-0.56,-0.38,-0.66,0.94
18:24:49.106,46494,-0.64,-0.42,-0.59,0.97
18:24:49.118,46508,-0.63,-0.52,-0.51,0.96
18:24:49.137,46522,-0.59,-0.48,-0.29,0.81
18:24:49.146,46536,-0.57,-0.52,-0.07,0.77
18:24:49.160,46550,-0.58,-0.72,0.07,0.93
18:24:49.180,46564,-0.78,-0.97,-0.12,1.25
18:24:49.185,46578,-1.88,-1.31,-0.21,2.30
18:24:49.222,46592,-1.90,-1.24,-0.11,2.27
18:24:49.224,46606,-0.52,-0.51,0.12,0.74
18:24:49.228,46620,-0.49,-0.12,0.05,0.51
18:24:49.257,46634,-0.49,-0.09,0.50,0.71
18:24:49.259,46648,-0.86,-1.06,0.46,1.44
18:24:49.350,46662,-0.75,-1.48,0.29,1.68
18:24:49.350,46676,-0.88,-0.71,-0.04,1.13
18:24:49.352,46690,-0.79,-0.28,0.09,0.85
18:24:49.353,46704,-0.72,-0.61,-0.04,0.94
18:24:49.354,46718,-0.55,-1.14,-0.09,1.27
18:24:49.354,46732,-0.29,-1.46,-0.52,1.57
18:24:49.356,46746,-0.09,-1.35,-0.78,1.57
18:24:49.390,46760,-0.46,-1.06,-0.35,1.21
18:24:49.390,46774,-0.77,-0.65,0.09,1.01
18:24:49.396,46788,-1.00,-0.54,0.19,1.15
18:24:49.431,46802,-0.92,-0.69,0.20,1.16
18:24:49.432,46816,-0.64,-0.96,-0.17,1.16
18:24:49.458,46830,-0.54,-0.96,-0.28,1.14
18:24:49.459,46844,-0.60,-0.90,-0.36,1.14
18:24:49.466,46858,-0.67,-0.87,-0.32,1.14
18:24:49.487,46872,-0.69,-0.86,-0.25,1.13
18:24:49.495,46886,-0.70,-0.70,-0.28,1.03
18:24:49.514,46900,-0.77,-0.72,-0.21,1.07
18:24:49.524,46914,-0.78,-0.73,-0.17,1.08
18:24:49.536,46928,-0.79,-0.74,-0.15,1.09
18:24:49.553,46942,-0.77,-0.74,-0.16,1.08
18:24:49.563,46956,-0.74,-0.81,-0.16,1.11
18:24:49.582,46970,-0.75,-0.83,-0.12,1.12
18:24:49.597,46984,-0.75,-0.83,-0.13,1.13
18:24:49.607,46998,-0.76,-0.83,-0.15,1.13
18:24:49.625,47012,-0.77,-0.80,-0.18,1.12
18:24:49.641,47026,-0.82,-0.75,-0.20,1.13
18:24:49.648,47040,-0.80,-0.71,-0.25,1.09
18:24:49.667,47054,-0.78,-0.71,-0.20,1.07
18:24:49.676,47068,-0.79,-0.73,-0.17,1.09
18:24:49.695,47082,-0.80,-0.77,-0.21,1.13
18:24:49.705,47096,-0.81,-0.76,-0.24,1.13
18:24:49.722,47110,-0.80,-0.73,-0.27,1.12
18:24:49.732,47124,-0.77,-0.71,-0.31,1.09
18:24:49.749,47138,-0.76,-0.65,-0.30,1.04
18:24:49.767,47152,-0.73,-0.61,-0.31,1.01
18:24:49.776,47166,-0.73,-0.63,-0.26,1.00
18:24:49.794,47180,-0.76,-0.74,-0.24,1.09
18:24:49.807,47194,-0.88,-1.00,-0.23,1.35
18:24:49.816,47208,-1.18,-0.86,-0.12,1.47
18:24:49.837,47222,-1.18,-0.70,-0.11,1.38
18:24:49.846,47236,-1.31,-0.55,-0.24,1.44
18:24:49.858,47250,-1.50,-0.52,-0.20,1.60
18:24:49.880,47264,-1.59,-0.58,-0.20,1.70
18:24:49.890,47278,-1.15,-0.72,-0.44,1.43
18:24:49.901,47292,-0.70,-0.97,-0.61,1.34
18:24:49.919,47306,-0.35,-1.37,-0.21,1.43
18:24:49.932,47320,-0.18,-1.77,0.03,1.78
18:24:49.943,47334,0.05,-2.00,-0.09,2.01
18:24:49.961,47348,0.27,-1.93,-0.45,2.00
18:24:49.972,47362,0.41,-1.51,-0.06,1.56
18:24:50.025,47376,0.20,-1.23,0.74,1.45
18:24:50.026,47390,-0.06,-0.97,0.69,1.20
18:24:50.027,47404,-0.47,-0.70,0.54,1.00
18:24:50.028,47418,-0.32,-0.72,0.53,0.95
18:24:50.057,47432,-0.02,-0.87,0.28,0.91
18:24:50.058,47446,0.14,-0.87,0.29,0.93
18:24:50.098,47460,0.08,-0.84,0.23,0.87
18:24:50.099,47474,0.10,-0.88,0.24,0.91
18:24:50.100,47488,0.17,-0.86,0.21,0.90
18:24:50.140,47502,0.21,-0.81,0.06,0.84
18:24:50.141,47516,0.38,-1.04,0.09,1.11
18:24:50.143,47530,0.34,-1.08,0.08,1.14
18:24:50.181,47544,0.18,-0.93,0.22,0.98
18:24:50.182,47558,-0.00,-0.81,0.34,0.88
18:24:50.184,47572,-0.12,-0.73,0.49,0.88
18:24:50.235,47586,-0.25,-0.72,0.52,0.92
18:24:50.235,47600,-0.30,-0.78,0.46,0.96
18:24:50.237,47614,-0.27,-0.96,0.30,1.04
18:24:50.327,47628,-0.19,-1.10,0.11,1.12
18:24:50.327,47642,-0.14,-1.16,-0.01,1.16
18:24:50.328,47656,-0.21,-1.08,0.06,1.10
18:24:50.330,47670,-0.41,-1.00,0.17,1.10
18:24:50.331,47684,-0.58,-0.97,0.31,1.17
18:24:50.333,47698,-0.79,-0.64,-0.06,1.02
18:24:50.333,47712,-0.74,-0.42,0.09,0.86
18:24:50.336,47726,-0.76,-0.62,0.15,0.99
18:24:50.376,47740,-0.70,-1.05,-0.22,1.28
18:24:50.390,47754,-0.38,-0.97,-0.59,1.20
18:24:50.391,47768,-0.43,-0.40,-0.69,0.91
18:24:50.392,47782,-0.77,-0.24,-0.41,0.90
