time,timestamps,ax,ay,az,mag
18:27:08.911,17585,0.09,-0.50,0.48,0.70
18:27:08.912,17595,0.00,-0.62,0.42,0.75
18:27:08.920,17605,-0.10,-0.76,0.35,0.84
18:27:08.935,17615,-0.05,-0.90,0.29,0.95
18:27:08.940,17625,0.05,-1.03,0.27,1.07
18:27:08.970,17635,0.07,-1.03,0.27,1.06
18:27:08.971,17645,0.04,-0.98,0.22,1.00
18:27:08.972,17655,-0.02,-0.85,0.31,0.90
18:27:08.981,17665,-0.06,-0.77,0.41,0.87
18:27:08.990,17675,-0.16,-0.70,0.51,0.88
18:27:09.005,17685,-0.25,-0.66,0.67,0.98
18:27:09.010,17695,-0.31,-0.63,0.78,1.05
18:27:09.022,17705,-0.34,-0.64,0.79,1.07
18:27:09.030,17715,-0.36,-0.69,0.69,1.04
18:27:09.040,17725,-0.37,-0.79,0.44,0.97
18:27:09.054,17735,-0.34,-0.96,0.23,1.05
18:27:09.061,17745,-0.28,-1.09,0.06,1.13
18:27:09.237,17755,-0.26,-1.08,-0.10,1.11
18:27:09.238,17765,-0.46,-0.90,0.02,1.01
18:27:09.239,17775,-0.60,-0.80,0.15,1.01
18:27:09.241,17785,-0.74,-0.77,0.25,1.09
18:27:09.242,17795,-0.73,-0.78,0.27,1.10
18:27:09.242,17805,-0.73,-0.79,0.30,1.12
18:27:09.274,17815,-0.78,-0.60,0.14,1.00
18:27:09.275,17825,-0.83,-0.33,0.08,0.90
18:27:09.279,17835,-0.83,-0.23,0.01,0.86
18:27:09.282,17845,-0.76,-0.01,-0.23,0.79
18:27:09.282,17855,-0.72,0.04,-0.13,0.73
18:27:09.282,17865,-0.55,-0.72,0.12,0.91
18:27:09.282,17875,-0.56,-0.13,-0.50,0.76
18:27:09.282,17885,-0.61,-0.41,-0.56,0.93
18:27:09.282,17895,-0.53,-0.70,-0.39,0.97
18:27:09.282,17905,-0.61,-0.63,-0.14,0.89
18:27:09.282,17915,-1.18,-0.64,-0.21,1.35
18:27:09.282,17925,-2.13,-0.60,-0.16,2.22
18:27:09.282,17935,-1.96,-0.51,0.44,2.07
18:27:09.282,17945,-1.12,-0.52,0.63,1.39
18:27:09.282,17955,-0.86,-0.14,0.45,0.98
18:27:09.284,17965,-0.69,-0.31,0.18,0.78
18:27:09.290,17975,-0.59,-0.51,0.07,0.78
18:27:09.302,17985,-0.62,-0.60,0.20,0.89
18:27:09.310,17995,-0.42,-1.08,0.09,1.16
18:27:09.324,18005,0.85,-0.67,-0.33,1.14
18:27:09.330,18015,-0.57,-1.67,0.36,1.80
18:27:09.344,18025,-0.56,-1.60,0.12,1.70
18:27:09.350,18035,-0.91,-0.68,0.30,1.18
18:27:09.362,18045,-0.90,-0.33,0.36,1.03
18:27:09.378,18055,-0.98,-0.20,0.13,1.01
18:27:09.380,18065,-0.80,-0.52,0.21,0.98
18:27:09.390,18075,-0.68,-0.99,0.01,1.20
18:27:09.402,18085,-0.61,-1.28,-0.23,1.44
18:27:09.412,18095,-0.55,-1.30,-0.42,1.47
18:27:09.423,18105,-0.66,-1.00,-0.45,1.28
18:27:09.431,18115,-0.74,-0.75,-0.08,1.06
18:27:09.446,18125,-0.87,-0.65,0.06,1.09
18:27:09.450,18135,-0.89,-0.57,0.13,1.07
18:27:09.498,18145,-0.87,-0.58,0.07,1.05
18:27:09.499,18155,-0.83,-0.63,0.02,1.05
18:27:09.501,18165,-0.81,-0.70,-0.02,1.07
18:27:09.501,18175,-0.80,-0.75,-0.06,1.10
18:27:09.502,18185,-0.80,-0.74,-0.10,1.10
18:27:09.513,18195,-0.81,-0.73,-0.14,1.10
18:27:09.523,18205,-0.83,-0.70,-0.15,1.10
18:27:09.534,18215,-0.84,-0.66,-0.13,1.07
18:27:09.541,18225,-0.87,-0.59,-0.14,1.06
18:27:09.550,18235,-0.88,-0.52,-0.15,1.04
18:27:09.560,18245,-0.87,-0.50,-0.14,1.01
18:27:09.575,18255,-0.88,-0.52,-0.13,1.03
18:27:09.580,18265,-0.89,-0.52,-0.11,1.03
18:27:09.590,18275,-0.88,-0.52,-0.11,1.03
18:27:09.600,18285,-0.86,-0.55,-0.12,1.03
18:27:09.611,18295,-0.84,-0.59,-0.10,1.03
18:27:09.623,18305,-0.82,-0.66,-0.06,1.05
18:27:09.633,18315,-0.81,-0.70,-0.04,1.07
18:27:09.644,18325,-0.81,-0.68,-0.00,1.06
18:27:09.653,18335,-0.81,-0.69,-0.02,1.06
18:27:09.663,18345,-0.79,-0.72,-0.05,1.06
18:27:09.671,18355,-0.80,-0.74,-0.06,1.09
18:27:09.689,18365,-0.82,-0.77,-0.08,1.12
18:27:09.690,18375,-0.88,-0.72,-0.07,1.14
18:27:09.707,18385,-0.95,-0.67,-0.09,1.16
18:27:09.710,18395,-1.01,-0.65,-0.13,1.21
18:27:09.724,18405,-1.03,-0.66,-0.20,1.24
18:27:09.734,18415,-0.97,-0.58,-0.24,1.16
18:27:09.743,18425,-0.95,-0.53,-0.18,1.10
18:27:09.753,18435,-0.97,-0.56,-0.14,1.13
18:27:09.760,18445,-0.97,-0.62,-0.14,1.16
18:27:09.770,18455,-0.96,-0.65,-0.15,1.17
18:27:09.780,18465,-0.94,-0.66,-0.10,1.15
18:27:09.790,18475,-0.93,-0.67,-0.07,1.15
18:27:09.800,18485,-0.91,-0.70,-0.11,1.16
18:27:09.810,18495,-0.89,-0.71,-0.11,1.15
18:27:09.820,18505,-0.87,-0.70,-0.11,1.12
18:27:09.874,18515,-0.87,-0.67,-0.10,1.11
18:27:09.875,18525,-0.88,-0.65,-0.06,1.10
18:27:09.876,18535,-0.92,-0.61,-0.05,1.10
18:27:09.876,18545,-0.99,-0.63,-0.11,1.18
18:27:09.877,18555,-1.05,-0.82,-0.26,1.35
18:27:09.914,18565,-1.19,-0.73,-0.18,1.41
18:27:09.914,18575,-1.33,-0.55,-0.12,1.44
18:27:09.918,18585,-1.38,-0.38,-0.17,1.44
18:27:09.918,18595,-1.59,-0.21,-0.24,1.62
18:27:09.955,18605,-1.81,0.00,-0.28,1.83
18:27:09.955,18615,-1.84,-0.04,-0.28,1.86
18:27:09.956,18625,-1.50,-0.24,-0.20,1.54
18:27:09.958,18635,-1.22,-0.49,-0.41,1.38
18:27:09.960,18645,-1.00,-0.75,-0.48,1.34
18:27:09.995,18655,-0.76,-1.06,0.07,1.31
18:27:09.997,18665,-0.68,-1.26,0.47,1.51
18:27:09.998,18675,-0.62,-1.68,0.48,1.86
18:27:10.000,18685,-0.58,-2.00,0.33,2.11
18:27:10.037,18695,-0.38,-2.00,0.10,2.04
18:27:10.039,18705,-0.05,-2.00,0.01,2.01
18:27:10.040,18715,0.01,-1.69,-0.38,1.73
18:27:10.041,18725,-0.21,-1.07,-0.01,1.09
18:27:10.052,18735,0.08,-0.88,0.74,1.15
18:27:10.060,18745,-0.39,-0.45,1.00,1.17
18:27:10.071,18755,-0.69,-0.44,0.92,1.24
18:27:10.084,18765,-0.54,-0.36,0.86,1.07
18:27:10.090,18775,-0.33,-0.49,0.73,0.94
18:27:10.102,18785,-0.27,-0.68,0.50,0.89
18:27:10.112,18795,-0.05,-0.73,0.26,0.77
18:27:10.124,18805,0.08,-0.70,0.25,0.75
18:27:10.135,18815,0.18,-0.67,0.25,0.74
18:27:10.144,18825,0.15,-0.59,0.32,0.69
18:27:10.151,18835,-0.10,-0.70,0.35,0.79
18:27:10.161,18845,0.05,-0.78,0.31,0.84
18:27:10.190,18855,0.07,-0.87,0.30,0.92
18:27:10.190,18865,0.12,-0.91,0.33,0.97
18:27:10.191,18875,0.13,-0.87,0.35,0.94
18:27:10.202,18885,0.06,-0.81,0.36,0.89
18:27:10.210,18895,-0.03,-0.75,0.40,0.85
18:27:10.224,18905,-0.15,-0.71,0.46,0.86
18:27:10.230,18915,-0.22,-0.67,0.54,0.89
18:27:10.269,18925,-0.31,-0.64,0.61,0.93
18:27:10.270,18935,-0.36,-0.61,0.70,1.00
18:27:10.271,18945,-0.40,-0.62,0.65,0.98
18:27:10.272,18955,-0.40,-0.81,0.55,1.06
18:27:10.281,18965,-0.39,-1.01,0.47,1.18
18:27:10.298,18975,-0.40,-1.18,0.26,1.27
18:27:10.300,18985,-0.35,-1.25,0.14,1.31
18:27:10.313,18995,-0.34,-1.27,0.15,1.32
18:27:10.322,19005,-0.40,-1.03,0.16,1.12
18:27:10.330,19015,-0.60,-0.79,-0.00,0.99
18:27:10.340,19025,-0.63,-0.44,0.00,0.77
18:27:10.350,19035,-0.64,-0.59,0.06,0.87
18:27:10.368,19045,-0.62,-1.09,-0.03,1.25
18:27:10.370,19055,-0.85,-1.11,-0.26,1.42
18:27:10.382,19065,-0.72,-0.87,-0.42,1.21
18:27:10.390,19075,-0.63,-0.12,-0.40,0.75
18:27:10.401,19085,-0.67,0.12,-0.38,0.78
18:27:10.411,19095,-0.75,0.17,-0.58,0.96
18:27:10.426,19105,-0.79,0.12,-0.44,0.91
18:27:10.430,19115,-0.50,-0.18,-0.13,0.54
18:27:10.440,19125,-0.32,-0.26,-0.12,0.43
18:27:10.452,19135,-0.36,-0.52,0.02,0.63
18:27:10.461,19145,-1.06,-0.62,0.01,1.23
18:27:10.471,19155,-2.13,-1.26,-0.21,2.48
18:27:10.482,19165,-2.04,-1.39,0.02,2.46
18:27:10.494,19175,-0.86,-1.16,0.12,1.45
18:27:10.500,19185,-0.43,-0.31,0.44,0.69
18:27:10.543,19195,-0.36,-0.36,0.27,0.58
18:27:10.544,19205,-0.40,-0.63,0.17,0.77
18:27:10.545,19215,-0.43,-0.88,0.55,1.12
18:27:10.546,19225,-0.44,-1.20,0.47,1.36
18:27:10.584,19235,-0.57,-1.43,0.25,1.56
18:27:10.585,19245,-0.91,-1.33,0.01,1.61
18:27:10.586,19255,-0.89,-1.14,0.13,1.45
18:27:10.588,19265,-0.90,-0.63,0.14,1.10
18:27:10.590,19275,-0.80,-0.57,0.00,0.98
18:27:10.627,19285,-0.61,-0.60,0.02,0.86
18:27:10.627,19295,-0.55,-0.88,-0.12,1.05
18:27:10.629,19305,-0.56,-1.22,-0.34,1.38
18:27:10.630,19315,-0.94,-1.42,-0.53,1.79
18:27:10.667,19325,-0.54,-1.24,-0.55,1.46
18:27:10.668,19335,-0.69,-0.90,-0.42,1.21
18:27:10.671,19345,-0.78,-0.65,-0.04,1.01
18:27:10.671,19355,-0.76,-0.63,0.12,0.99
18:27:10.708,19365,-0.97,-0.45,0.23,1.09
18:27:10.709,19375,-0.97,-0.43,0.12,1.07
18:27:10.711,19385,-0.84,-0.64,-0.07,1.06
18:27:10.711,19395,-0.77,-0.80,-0.22,1.13
18:27:10.736,19405,-0.73,-0.87,-0.27,1.17
18:27:10.738,19415,-0.77,-0.78,-0.25,1.13
18:27:10.741,19425,-0.83,-0.66,-0.16,1.07
18:27:10.753,19435,-0.86,-0.55,-0.17,1.04
18:27:10.763,19445,-0.89,-0.54,-0.08,1.05
18:27:10.777,19455,-0.84,-0.65,-0.15,1.07
18:27:10.781,19465,-0.85,-0.57,-0.15,1.04
18:27:10.795,19475,-0.82,-0.58,-0.18,1.02
18:27:10.803,19485,-0.80,-0.66,-0.20,1.06
18:27:10.812,19495,-0.79,-0.66,-0.21,1.05
18:27:10.823,19505,-0.83,-0.69,-0.26,1.11
18:27:10.833,19515,-0.84,-0.66,-0.16,1.08
18:27:10.840,19525,-0.84,-0.67,-0.13,1.08
18:27:10.855,19535,-0.82,-0.69,-0.12,1.08
18:27:10.864,19545,-0.81,-0.74,-0.10,1.10
18:27:10.873,19555,-0.76,-0.82,-0.10,1.12
18:27:10.884,19565,-0.75,-0.77,-0.04,1.08
18:27:10.894,19575,-0.85,-0.79,-0.06,1.16
18:27:10.900,19585,-0.85,-0.79,-0.14,1.18
18:27:10.918,19595,-0.86,-0.73,-0.19,1.14
18:27:10.920,19605,-0.85,-0.70,-0.22,1.12
18:27:10.930,19615,-0.87,-0.71,-0.22,1.15
18:27:10.941,19625,-0.92,-0.69,-0.24,1.18
18:27:10.950,19635,-0.95,-0.66,-0.22,1.18
18:27:10.968,19645,-0.95,-0.63,-0.17,1.16
18:27:10.971,19655,-0.92,-0.63,-0.15,1.12
18:27:10.980,19665,-0.89,-0.67,-0.15,1.12
18:27:10.997,19675,-0.87,-0.70,-0.15,1.13
18:27:11.000,19685,-0.85,-0.72,-0.16,1.12
18:27:11.011,19695,-0.84,-0.69,-0.15,1.10
18:27:11.022,19705,-0.82,-0.67,-0.14,1.07
18:27:11.040,19715,-0.83,-0.63,-0.09,1.04
18:27:11.041,19725,-0.85,-0.62,-0.09,1.06
18:27:11.054,19735,-0.89,-0.65,-0.13,1.11
18:27:11.060,19745,-0.90,-0.83,-0.29,1.26
18:27:11.077,19755,-1.06,-0.86,-0.23,1.38
18:27:11.080,19765,-1.24,-0.69,-0.10,1.42
18:27:11.094,19775,-1.27,-0.58,-0.13,1.40
18:27:11.104,19785,-1.35,-0.47,-0.10,1.43
18:27:11.110,19795,-1.58,-0.33,-0.10,1.61
18:27:11.121,19805,-1.73,-0.21,-0.16,1.75
18:27:11.130,19815,-1.58,-0.28,-0.08,1.60
18:27:11.140,19825,-1.25,-0.48,-0.07,1.34
18:27:11.153,19835,-0.98,-0.61,-0.38,1.22
18:27:11.162,19845,-0.78,-0.88,-0.43,1.26
18:27:11.171,19855,-0.58,-1.25,0.10,1.38
18:27:11.180,19865,-0.51,-1.50,0.38,1.63
18:27:11.195,19875,-0.52,-1.82,0.34,1.92
18:27:11.201,19885,-0.43,-2.00,0.16,2.06
18:27:11.210,19895,-0.27,-2.00,-0.19,2.03
18:27:11.222,19905,-0.00,-2.00,-0.40,2.04
18:27:11.239,19915,0.19,-1.66,-0.01,1.67
18:27:11.240,19925,0.22,-1.03,-0.01,1.06
18:27:11.250,19935,0.07,-0.94,0.47,1.05
18:27:11.265,19945,-0.50,-0.69,0.69,1.10
18:27:11.271,19955,-0.67,-0.50,0.92,1.24
18:27:11.281,19965,-0.72,-0.25,0.85,1.14
18:27:11.321,19975,-0.48,-0.43,0.78,1.01
18:27:11.322,19985,-0.34,-0.54,0.57,0.85
18:27:11.323,19995,-0.18,-0.64,0.45,0.80
18:27:11.324,20005,0.03,-0.77,0.43,0.88
18:27:11.362,20015,0.12,-0.72,0.26,0.77
