time,timestamps,ax,ay,az,mag
18:19:14.066,20712,-1.03,0.06,-0.05,1.04
18:19:14.084,20734,-1.04,0.07,-0.09,1.04
18:19:14.113,20756,-1.05,0.10,-0.15,1.07
18:19:14.150,20778,-1.05,0.25,-0.18,1.09
18:19:14.164,20800,-1.08,0.22,-0.20,1.12
18:19:14.189,20822,-1.08,0.21,-0.19,1.11
18:19:14.200,20844,-1.08,0.19,-0.20,1.12
18:19:14.220,20866,-1.11,0.20,-0.19,1.15
18:19:14.239,20888,-1.13,0.17,-0.20,1.16
18:19:14.282,20910,-1.18,0.20,-0.13,1.20
18:19:14.283,20932,-1.09,0.13,-0.12,1.11
18:19:14.310,20954,-1.14,0.19,-0.08,1.16
18:19:14.335,20976,-1.12,0.19,-0.09,1.14
18:19:14.349,20998,-1.08,0.19,-0.05,1.09
18:19:14.374,21020,-1.07,0.16,-0.06,1.09
18:19:14.402,21042,-1.10,0.09,-0.08,1.10
18:19:14.416,21064,-1.17,0.19,0.02,1.18
18:19:14.468,21086,-1.27,0.06,-0.11,1.28
18:19:14.470,21108,-1.23,-0.21,0.09,1.25
18:19:14.509,21130,-1.30,-0.32,0.28,1.37
18:19:14.511,21152,-1.40,-0.64,0.45,1.60
18:19:14.562,21174,-1.26,-0.18,0.25,1.30
18:19:14.564,21196,-1.31,0.32,-0.24,1.37
18:19:14.598,21218,-1.58,0.83,-1.08,2.09
18:19:14.599,21240,-1.42,0.95,-0.93,1.95
18:19:14.639,21262,-0.89,0.69,-0.94,1.47
18:19:14.640,21284,-0.92,0.10,-0.71,1.17
18:19:14.657,21306,-1.09,-0.02,-0.64,1.27
18:19:14.692,21328,-0.81,0.41,-0.84,1.24
18:19:14.700,21350,-0.59,0.51,-1.04,1.30
18:19:14.724,21372,-0.67,0.55,-0.95,1.29
18:19:14.747,21394,-0.69,0.64,-0.94,1.33
18:19:14.773,21416,-0.58,0.53,-0.95,1.23
18:19:14.789,21438,-0.59,0.33,-0.95,1.16
18:19:14.815,21460,-0.64,0.21,-0.82,1.06
18:19:14.848,21482,-0.77,0.12,-0.82,1.14
18:19:14.857,21504,-0.92,0.29,-0.86,1.29
18:19:14.883,21526,-1.05,0.60,-0.84,1.47
18:19:14.903,21548,-1.04,0.64,-0.71,1.41
18:19:14.926,21570,-0.93,0.26,-0.44,1.07
18:19:14.947,21592,-1.03,-0.07,-0.25,1.07
18:19:14.972,21614,-1.35,0.10,-0.37,1.40
18:19:14.987,21636,-0.99,0.39,-0.13,1.07
18:19:15.014,21658,-0.58,-0.19,0.15,0.63
18:19:15.033,21680,-0.55,-0.46,0.29,0.78
18:19:15.059,21702,-0.86,0.36,-0.30,0.98
18:19:15.080,21724,-1.93,0.44,0.07,1.98
18:19:15.098,21746,-1.48,-0.47,-0.38,1.60
18:19:15.119,21768,-1.05,-0.39,0.03,1.12
18:19:15.146,21790,-1.26,0.37,-0.91,1.60
18:19:15.168,21812,-1.06,-0.26,0.18,1.10
18:19:15.208,21834,-1.05,0.03,0.06,1.05
18:19:15.210,21856,-0.80,0.44,0.00,0.91
18:19:15.251,21878,-1.11,-0.12,-0.02,1.11
18:19:15.251,21900,-1.06,-0.11,0.16,1.07
18:19:15.297,21922,-0.97,-0.04,0.23,1.00
18:19:15.297,21944,-0.94,-0.01,0.17,0.96
18:19:15.338,21966,-1.03,-0.02,-0.01,1.03
18:19:15.339,21988,-1.05,-0.01,-0.08,1.05
18:19:15.376,22010,-1.03,-0.10,-0.11,1.04
18:19:15.415,22032,-1.06,-0.03,-0.19,1.08
18:19:15.417,22054,-1.06,0.07,-0.25,1.09
18:19:15.437,22076,-1.10,0.04,-0.30,1.14
18:19:15.458,22098,-1.14,0.10,-0.31,1.19
18:19:15.480,22120,-1.14,0.08,-0.29,1.18
18:19:15.517,22142,-1.09,0.02,-0.18,1.11
18:19:15.519,22164,-1.11,0.01,-0.10,1.11
18:19:15.536,22186,-1.13,0.03,-0.02,1.13
18:19:15.561,22208,-1.11,-0.05,-0.05,1.11
18:19:15.583,22230,-1.17,-0.07,-0.06,1.17
18:19:15.618,22252,-1.10,-0.02,-0.07,1.10
18:19:15.624,22274,-1.08,0.06,-0.12,1.08
18:19:15.653,22296,-1.08,0.08,-0.10,1.09
18:19:15.673,22318,-1.23,0.04,-0.01,1.23
18:19:15.694,22340,-1.32,-0.06,0.03,1.33
18:19:15.718,22362,-1.32,-0.32,0.12,1.36
18:19:15.736,22384,-1.25,-0.51,0.25,1.37
18:19:15.757,22406,-1.60,-0.72,0.53,1.83
18:19:15.780,22428,-1.27,-0.69,0.49,1.53
18:19:15.800,22450,-1.15,-0.16,-0.16,1.17
18:19:15.829,22472,-1.31,0.29,-0.61,1.48
18:19:15.847,22494,-1.61,1.10,-1.65,2.56
18:19:15.871,22516,-1.12,1.60,-1.34,2.37
18:19:15.891,22538,-0.72,0.23,-0.85,1.14
18:19:15.911,22560,-1.12,0.20,-0.92,1.46
18:19:15.942,22582,-0.77,0.30,-1.11,1.39
18:19:15.955,22604,-0.59,0.41,-0.95,1.19
18:19:16.022,22626,-0.75,0.45,-1.08,1.38
18:19:16.023,22648,-0.62,0.53,-1.01,1.30
18:19:16.024,22670,-0.50,0.38,-0.95,1.14
18:19:16.064,22692,-0.52,0.07,-0.82,0.97
18:19:16.065,22714,-0.66,-0.03,-0.84,1.07
18:19:16.104,22736,-0.81,0.20,-0.81,1.17
18:19:16.108,22758,-0.91,0.42,-0.85,1.32
18:19:16.143,22780,-1.03,0.54,-0.86,1.45
18:19:16.194,22802,-1.06,0.35,-0.63,1.28
18:19:16.195,22824,-1.00,0.11,-0.20,1.03
18:19:16.196,22846,-1.14,-0.01,-0.18,1.15
18:19:16.219,22868,-1.23,0.29,-0.31,1.31
18:19:16.249,22890,-0.74,0.08,-0.03,0.74
18:19:16.266,22912,-0.43,-0.61,0.30,0.81
18:19:16.286,22934,-0.95,0.26,-0.27,1.02
18:19:16.311,22956,-1.20,0.49,-0.65,1.45
18:19:16.330,22978,-2.13,-0.62,-0.02,2.22
18:19:16.357,23000,-0.27,-0.73,-0.21,0.81
18:19:16.382,23022,-1.68,-0.39,-0.48,1.79
18:19:16.402,23044,-1.20,1.29,-0.22,1.78
18:19:16.416,23066,-1.12,-0.48,-0.03,1.22
18:19:16.442,23088,-0.97,0.28,-0.16,1.02
18:19:16.466,23110,-1.02,0.18,0.01,1.04
18:19:16.485,23132,-1.01,-0.32,0.12,1.07
18:19:16.504,23154,-0.99,-0.13,0.25,1.03
18:19:16.540,23176,-0.96,-0.18,0.28,1.02
18:19:16.548,23198,-0.96,0.01,0.14,0.97
18:19:16.615,23220,-1.02,-0.00,0.04,1.02
18:19:16.616,23242,-1.01,-0.05,0.03,1.01
18:19:16.617,23264,-1.02,-0.00,-0.13,1.03
18:19:16.642,23286,-1.04,-0.01,-0.23,1.07
18:19:16.659,23308,-1.08,0.07,-0.30,1.13
18:19:16.688,23330,-1.10,0.13,-0.37,1.17
18:19:16.731,23352,-1.15,0.10,-0.38,1.21
18:19:16.731,23374,-1.12,0.13,-0.33,1.17
18:19:16.769,23396,-1.13,0.10,-0.24,1.16
18:19:16.773,23418,-1.12,0.04,-0.11,1.12
18:19:16.822,23440,-1.14,-0.01,-0.02,1.14
18:19:16.822,23462,-1.15,-0.04,0.05,1.16
18:19:16.862,23484,-1.15,-0.04,0.02,1.15
18:19:16.863,23506,-1.15,-0.06,-0.02,1.15
18:19:16.897,23528,-1.12,-0.01,-0.07,1.12
18:19:16.901,23550,-1.09,0.04,-0.06,1.09
18:19:16.928,23572,-1.25,0.20,0.10,1.27
18:19:16.953,23594,-1.32,-0.26,0.07,1.35
18:19:16.973,23616,-1.25,-0.28,-0.11,1.28
18:19:16.994,23638,-1.30,-0.50,0.50,1.48
18:19:17.013,23660,-1.51,-0.78,0.29,1.72
18:19:17.042,23682,-1.12,-0.78,0.33,1.40
18:19:17.057,23704,-1.29,0.14,-0.39,1.35
18:19:17.082,23726,-1.51,0.41,-1.01,1.87
18:19:17.106,23748,-1.39,1.06,-1.58,2.36
18:19:17.124,23770,-0.67,1.02,-0.95,1.55
18:19:17.144,23792,-0.88,0.11,-0.86,1.23
18:19:17.166,23814,-1.02,0.19,-1.02,1.46
18:19:17.188,23836,-0.69,0.17,-0.94,1.18
18:19:17.209,23858,-0.61,0.42,-1.05,1.29
18:19:17.239,23880,-0.70,0.69,-1.07,1.45
18:19:17.253,23902,-0.61,0.71,-1.05,1.40
18:19:17.275,23924,-0.56,0.31,-0.91,1.11
18:19:17.299,23946,-0.59,0.06,-0.74,0.95
18:19:17.333,23968,-0.78,0.16,-0.90,1.20
18:19:17.344,23990,-0.89,0.35,-0.91,1.32
18:19:17.394,24012,-0.92,0.58,-0.87,1.40
18:19:17.395,24034,-0.93,0.52,-0.80,1.33
18:19:17.446,24056,-0.97,0.15,-0.55,1.12
18:19:17.448,24078,-1.10,-0.08,-0.20,1.12
18:19:17.450,24100,-1.30,-0.02,-0.40,1.36
18:19:17.487,24122,-0.91,0.32,-0.06,0.97
18:19:17.528,24144,-0.66,-0.05,0.20,0.69
18:19:17.530,24166,-0.72,-0.41,-0.00,0.83
18:19:17.566,24188,-0.88,0.22,-0.36,0.98
18:19:17.566,24210,-2.13,0.01,0.21,2.14
18:19:17.596,24232,-1.22,-0.67,-0.31,1.43
18:19:17.604,24254,-1.31,-0.81,-0.16,1.55
18:19:17.629,24276,-1.43,0.24,-1.11,1.83
18:19:17.648,24298,-0.80,0.39,-0.38,0.97
18:19:17.671,24320,-1.07,-0.57,0.40,1.28
18:19:17.696,24342,-0.94,0.38,-0.23,1.04
18:19:17.716,24364,-0.90,0.38,-0.02,0.98
18:19:17.736,24386,-1.13,-0.34,0.19,1.19
18:19:17.764,24408,-0.97,-0.18,0.36,1.05
18:19:17.785,24430,-0.98,0.06,0.22,1.01
18:19:17.805,24452,-1.01,-0.01,0.07,1.01
18:19:17.824,24474,-1.03,-0.08,-0.01,1.03
18:19:17.867,24496,-1.03,-0.03,-0.08,1.04
18:19:17.869,24518,-1.06,0.02,-0.21,1.08
18:19:17.893,24540,-1.07,0.01,-0.25,1.10
18:19:17.913,24562,-1.07,0.06,-0.27,1.10
18:19:17.939,24584,-1.08,0.06,-0.26,1.12
18:19:17.961,24606,-1.11,0.07,-0.27,1.15
18:19:17.978,24628,-1.11,0.08,-0.26,1.14
18:19:18.006,24650,-1.11,0.07,-0.18,1.13
18:19:18.029,24672,-1.08,0.05,-0.11,1.09
18:19:18.050,24694,-1.17,-0.00,-0.04,1.17
18:19:18.066,24716,-1.16,-0.02,-0.03,1.17
18:19:18.112,24738,-1.15,-0.03,-0.03,1.15
18:19:18.113,24760,-1.14,-0.06,-0.06,1.14
18:19:18.148,24782,-1.07,-0.03,-0.10,1.07
18:19:18.200,24804,-1.08,0.06,-0.05,1.09
18:19:18.200,24826,-1.29,0.24,0.06,1.32
18:19:18.201,24848,-1.30,-0.26,0.12,1.33
18:19:18.240,24870,-1.15,-0.31,0.09,1.19
18:19:18.241,24892,-1.45,-0.42,0.38,1.55
18:19:18.281,24914,-1.62,-0.91,0.30,1.88
18:19:18.287,24936,-1.24,-0.50,0.20,1.35
18:19:18.312,24958,-1.18,0.37,-0.11,1.24
18:19:18.331,24980,-1.85,0.62,-0.93,2.16
18:19:18.356,25002,-1.51,1.07,-1.26,2.24
18:19:18.374,25024,-0.74,0.68,-1.11,1.50
18:19:18.398,25046,-1.10,0.85,-0.72,1.56
18:19:18.418,25068,-0.84,0.67,-0.96,1.44
18:19:18.447,25090,-0.74,0.42,-1.01,1.32
18:19:18.476,25112,-0.59,0.23,-0.86,1.07
18:19:18.486,25134,-0.52,0.48,-1.23,1.42
18:19:18.507,25156,-0.58,0.87,-1.00,1.45
18:19:18.533,25178,-0.54,0.64,-0.77,1.13
18:19:18.555,25200,-0.39,0.46,-0.85,1.04
18:19:18.573,25222,-0.44,0.40,-0.85,1.04
18:19:18.603,25244,-0.85,0.26,-0.96,1.31
18:19:18.617,25266,-0.95,0.58,-0.84,1.39
18:19:18.638,25288,-0.83,0.75,-0.69,1.32
18:19:18.660,25310,-0.99,0.44,-0.60,1.23
18:19:18.698,25332,-1.13,0.09,-0.62,1.29
18:19:18.704,25354,-1.15,-0.15,-0.28,1.19
18:19:18.728,25376,-1.09,0.58,-0.21,1.25
18:19:18.750,25398,-0.42,0.37,0.47,0.73
18:19:18.782,25420,-0.70,-0.14,0.18,0.73
18:19:18.793,25442,-0.86,0.35,-0.19,0.95
18:19:18.818,25464,-1.63,0.25,-0.01,1.64
18:19:18.840,25486,-2.13,-0.56,-0.38,2.23
18:19:18.860,25508,-0.71,-0.59,-0.43,1.02
18:19:18.885,25530,-1.69,0.02,-0.49,1.76
18:19:18.941,25552,-1.08,0.78,-0.56,1.44
18:19:18.942,25574,-1.12,-0.24,-0.09,1.15
18:19:18.947,25596,-1.05,0.26,-0.10,1.08
18:19:18.982,25618,-0.79,0.61,-0.00,1.00
18:19:19.012,25640,-1.21,0.16,-0.18,1.23
18:19:19.015,25662,-0.99,0.25,0.03,1.02
18:19:19.066,25684,-0.93,0.16,0.23,0.98
18:19:19.066,25706,-1.05,0.24,-0.06,1.08
18:19:19.115,25728,-1.03,0.08,0.05,1.04
18:19:19.115,25750,-1.01,0.04,0.10,1.01
18:19:19.147,25772,-1.00,0.11,-0.02,1.01
18:19:19.148,25794,-1.03,0.14,-0.19,1.05
18:19:19.173,25816,-1.06,0.14,-0.25,1.10
18:19:19.211,25838,-1.06,0.18,-0.26,1.11
18:19:19.220,25860,-1.05,0.26,-0.28,1.12
18:19:19.232,25882,-1.07,0.25,-0.27,1.13
18:19:19.255,25904,-1.06,0.26,-0.23,1.12
18:19:19.277,25926,-1.08,0.30,-0.17,1.13
18:19:19.303,25948,-1.11,0.24,-0.15,1.14
18:19:19.324,25970,-1.13,0.25,-0.10,1.16
18:19:19.342,25992,-1.13,0.19,-0.10,1.15
18:19:19.368,26014,-1.14,0.15,-0.09,1.16
18:19:19.412,26036,-1.08,0.22,-0.03,1.10
18:19:19.413,26058,-1.09,0.27,0.03,1.12
18:19:19.434,26080,-1.22,0.42,0.09,1.29
18:19:19.454,26102,-1.34,-0.10,0.03,1.35
18:19:19.474,26124,-1.24,-0.23,0.07,1.26
18:19:19.500,26146,-1.43,-0.47,0.33,1.54
18:19:19.519,26168,-1.54,-0.48,0.28,1.63
18:19:19.540,26190,-1.65,0.31,0.09,1.68
18:19:19.606,26212,-1.18,0.76,-0.37,1.45
18:19:19.607,26234,-1.45,1.73,-1.05,2.49
18:19:19.608,26256,-1.10,1.40,-1.06,2.07
18:19:19.642,26278,-1.92,1.38,-0.86,2.52
18:19:19.694,26300,-0.95,0.26,-0.79,1.27
18:19:19.695,26322,-0.86,0.57,-1.24,1.61
18:19:19.696,26344,-0.57,0.80,-0.78,1.25
18:19:19.735,26366,-0.35,0.66,-0.96,1.22
18:19:19.739,26388,-0.39,0.43,-0.94,1.10
18:19:19.776,26410,-0.53,0.78,-0.89,1.29
18:19:19.790,26432,-0.23,0.81,-0.73,1.11
18:19:19.812,26454,-0.30,0.82,-0.85,1.22
18:19:19.826,26476,-0.56,0.55,-0.95,1.24
18:19:19.854,26498,-0.66,0.33,-1.06,1.29
18:19:19.877,26520,-0.84,0.17,-0.97,1.29
18:19:19.899,26542,-0.95,0.62,-0.76,1.37
18:19:19.916,26564,-1.01,0.72,-0.60,1.38
18:19:19.939,26586,-1.12,0.21,-0.67,1.32
18:19:19.960,26608,-0.98,0.01,-0.24,1.00
18:19:19.992,26630,-1.03,0.58,-0.11,1.19
18:19:20.006,26652,-0.27,0.39,0.57,0.74
18:19:20.025,26674,-0.65,-0.33,0.29,0.79
18:19:20.050,26696,-0.79,0.44,-0.14,0.91
18:19:20.072,26718,-0.92,0.47,-0.39,1.10
18:19:20.090,26740,-2.13,-0.36,-0.30,2.18
18:19:20.119,26762,-0.63,-0.83,-0.54,1.17
18:19:20.139,26784,-1.53,0.29,1.31,2.04
18:19:20.161,26806,-1.47,1.12,-0.97,2.09
18:19:20.180,26828,-0.96,-0.08,-0.06,0.97
18:19:20.201,26850,-1.15,-0.32,0.09,1.20
18:19:20.239,26872,-0.74,0.55,0.12,0.93
18:19:20.246,26894,-0.98,0.35,0.05,1.04
18:19:20.270,26916,-1.16,-0.09,0.02,1.17
18:19:20.310,26938,-1.04,0.10,0.15,1.06
18:19:20.311,26960,-0.85,0.20,0.25,0.90
18:19:20.351,26982,-1.07,0.24,-0.06,1.10
18:19:20.354,27004,-1.03,0.08,-0.09,1.04
18:19:20.385,27026,-1.01,0.04,-0.20,1.03
18:19:20.427,27048,-1.05,0.19,-0.31,1.11
18:19:20.428,27070,-1.07,0.26,-0.41,1.17
18:19:20.468,27092,-1.06,0.32,-0.45,1.19
18:19:20.469,27114,-1.10,0.33,-0.41,1.22
18:19:20.521,27136,-1.09,0.29,-0.35,1.18
18:19:20.522,27158,-1.07,0.30,-0.27,1.15
18:19:20.538,27180,-1.08,0.20,-0.20,1.11
18:19:20.558,27202,-1.07,0.21,-0.14,1.09
18:19:20.576,27224,-1.15,0.20,-0.14,1.18
18:19:20.603,27246,-1.20,0.15,-0.09,1.21
18:19:20.623,27268,-1.10,0.12,-0.08,1.11
18:19:20.645,27290,-1.05,0.27,-0.10,1.09
18:19:20.664,27312,-1.06,0.34,-0.06,1.12
18:19:20.692,27334,-1.20,0.39,0.04,1.27
18:19:20.712,27356,-1.25,0.16,0.03,1.26
18:19:20.728,27378,-1.23,0.02,0.05,1.23
18:19:20.767,27400,-1.34,0.06,0.20,1.36
18:19:20.773,27422,-1.55,-0.28,0.33,1.61
18:19:20.794,27444,-1.39,-0.48,0.21,1.49
18:19:20.824,27466,-1.14,0.35,0.48,1.29
18:19:20.838,27488,-1.34,0.83,-0.64,1.70
18:19:20.862,27510,-1.31,1.12,-0.98,1.98
18:19:20.888,27532,-1.02,0.99,-0.95,1.72
18:19:20.904,27554,-0.74,0.89,-0.73,1.36
18:19:20.927,27576,-0.88,0.72,-0.90,1.45
18:19:20.956,27598,-0.72,0.80,-0.97,1.45
18:19:20.971,27620,-0.51,0.79,-0.95,1.33
18:19:20.999,27642,-0.46,0.73,-1.00,1.32
18:19:21.020,27664,-0.43,0.83,-0.90,1.29
18:19:21.040,27686,-0.38,0.80,-0.96,1.31
18:19:21.060,27708,-0.33,0.68,-1.12,1.35
18:19:21.112,27730,-0.58,0.42,-0.89,1.15
18:19:21.114,27752,-0.70,0.44,-0.87,1.20
18:19:21.157,27774,-0.79,0.64,-0.87,1.34
18:19:21.158,27796,-0.81,0.67,-0.82,1.33
18:19:21.190,27818,-0.96,0.45,-0.73,1.29
18:19:21.191,27840,-1.05,0.20,-0.68,1.27
18:19:21.231,27862,-1.19,0.08,-0.63,1.35
18:19:21.234,27884,-0.96,0.34,-0.19,1.04
18:19:21.273,27906,-0.90,0.87,-0.09,1.26
18:19:21.278,27928,-0.49,0.83,0.24,0.99
18:19:21.300,27950,-0.62,-0.38,0.08,0.73
18:19:21.340,27972,-0.91,-0.19,-0.35,0.99
18:19:21.344,27994,-1.22,0.52,-0.40,1.39
18:19:21.371,28016,-2.13,-0.20,-0.31,2.16
18:19:21.390,28038,-0.64,-0.78,-0.34,1.06
18:19:21.410,28060,-2.01,0.08,-0.54,2.08
18:19:21.452,28082,-1.13,1.14,-0.75,1.77
18:19:21.454,28104,-1.35,-0.44,-0.13,1.42
18:19:21.482,28126,-1.14,-0.18,-0.10,1.15
18:19:21.499,28148,-0.70,0.72,0.16,1.02
18:19:21.522,28170,-0.98,0.54,0.02,1.11
18:19:21.542,28192,-1.12,0.08,-0.03,1.13
18:19:21.573,28214,-1.11,-0.27,0.09,1.15
18:19:21.595,28236,-0.96,0.30,-0.14,1.02
18:19:21.614,28258,-0.94,0.38,0.11,1.02
18:19:21.642,28280,-1.02,0.08,-0.03,1.03
18:19:21.653,28302,-1.04,0.20,-0.16,1.07
18:19:21.708,28324,-1.02,0.28,-0.31,1.10
18:19:21.708,28346,-1.05,0.25,-0.40,1.15
18:19:21.718,28368,-1.06,0.38,-0.33,1.17
18:19:21.782,28390,-1.05,0.37,-0.35,1.17
18:19:21.782,28412,-1.03,0.34,-0.31,1.13
18:19:21.783,28434,-1.04,0.33,-0.24,1.12
18:19:21.819,28456,-1.06,0.35,-0.19,1.14
18:19:21.859,28478,-1.06,0.32,-0.19,1.12
18:19:21.860,28500,-1.09,0.36,-0.14,1.16
18:19:21.900,28522,-1.11,0.26,-0.14,1.15
18:19:21.902,28544,-1.09,0.23,-0.09,1.12
18:19:21.934,28566,-1.03,0.28,-0.11,1.07
18:19:21.939,28588,-0.98,0.36,-0.07,1.05
18:19:21.964,28610,-1.10,0.47,-0.04,1.19
18:19:21.991,28632,-1.27,0.22,-0.05,1.29
18:19:22.011,28654,-1.19,0.14,-0.01,1.20
18:19:22.028,28676,-1.37,-0.14,0.22,1.40
18:19:22.064,28698,-1.77,-0.39,0.30,1.84
18:19:22.070,28720,-1.53,-0.08,0.36,1.57
18:19:22.102,28742,-1.27,0.56,0.12,1.39
18:19:22.120,28764,-1.26,1.02,-0.91,1.85
18:19:22.140,28786,-1.26,1.29,-1.07,2.10
18:19:22.161,28808,-0.02,2.00,-1.19,2.33
18:19:22.188,28830,-0.71,0.46,-1.32,1.57
18:19:22.203,28852,-1.00,0.38,-0.85,1.36
18:19:22.225,28874,-0.66,0.64,-0.90,1.29
18:19:22.246,28896,-0.46,0.75,-0.90,1.26
18:19:22.270,28918,-0.34,0.63,-0.97,1.21
18:19:22.292,28940,-0.37,0.56,-0.77,1.02
18:19:22.319,28962,-0.45,0.83,-0.93,1.33
18:19:22.334,28984,-0.25,1.07,-0.94,1.45
18:19:22.374,29006,-0.35,0.79,-0.91,1.26
18:19:22.378,29028,-0.60,0.50,-0.91,1.20
18:19:22.404,29050,-0.74,0.30,-1.04,1.30
18:19:22.425,29072,-0.88,0.34,-0.97,1.35
18:19:22.447,29094,-0.93,0.69,-0.71,1.35
18:19:22.515,29116,-0.97,0.63,-0.60,1.30
18:19:22.515,29138,-1.14,0.25,-0.65,1.34
18:19:22.517,29160,-1.04,0.06,-0.15,1.05
18:19:22.555,29182,-0.91,0.65,-0.05,1.11
18:19:22.556,29204,-0.46,0.31,0.40,0.68
18:19:22.596,29226,-0.53,-0.36,0.34,0.73
18:19:22.598,29248,-0.79,0.43,-0.36,0.97
18:19:22.638,29270,-2.13,0.48,0.28,2.20
18:19:22.642,29292,-1.74,-0.48,-0.24,1.82
18:19:22.679,29314,-0.52,-0.32,-0.45,0.76
18:19:22.693,29336,-1.61,1.82,-0.27,2.44
18:19:22.708,29358,-0.80,1.01,-0.23,1.31
18:19:22.731,29380,-1.46,-0.73,-0.13,1.64
18:19:22.754,29402,-1.15,-0.24,0.05,1.17
18:19:22.777,29424,-0.84,1.04,0.18,1.35
18:19:22.801,29446,-0.94,0.04,0.12,0.94
18:19:22.820,29468,-1.09,-0.09,0.07,1.10
18:19:22.845,29490,-0.84,0.23,0.17,0.88
18:19:22.866,29512,-1.01,0.23,0.03,1.04
18:19:22.891,29534,-1.03,0.04,-0.07,1.03
18:19:22.909,29556,-1.02,0.03,-0.16,1.04
18:19:22.934,29578,-1.05,0.16,-0.31,1.10
18:19:22.954,29600,-1.06,0.25,-0.37,1.15
18:19:22.988,29622,-1.08,0.26,-0.42,1.18
18:19:22.994,29644,-1.08,0.32,-0.39,1.19
18:19:23.024,29666,-1.08,0.32,-0.35,1.18
18:19:23.042,29688,-1.07,0.28,-0.30,1.14
18:19:23.064,29710,-1.07,0.25,-0.18,1.12
18:19:23.100,29732,-1.06,0.21,-0.17,1.10
18:19:23.110,29754,-1.11,0.19,-0.17,1.14
18:19:23.140,29776,-1.13,0.19,-0.18,1.16
18:19:23.150,29798,-1.13,0.24,-0.12,1.16
18:19:23.170,29820,-1.09,0.18,-0.15,1.12
18:19:23.194,29842,-1.07,0.24,-0.16,1.11
